University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Leeds (University of ),UK,COMP2221,Networks,COMP3234,Computer and communication networks
Leeds (University of ),UK,COMP2611,Artificial Intelligence,COMP3270,Artificial intelligence
Leeds (University of ),UK,COMP2721,Algorithms and Data Structures II,COMP3250,Design and analysis of algorithms
Leeds (University of ),UK,COMP2932,Compiler Design and Construction,COMP3235,Compiling techniques
Leeds (University of ),UK,COMP3211,Distributed Systems,COMP3402,System architecture and distributed computing
Leeds (University of ),UK,COMP3736,Information Visualization,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Leeds (University of ),UK,COMP3778,Decision Modelling,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Leeds (University of ),UK,COMP3811,Computer graphics,COMP3271,Computer graphics
Leeds (University of ),UK,LUBS2080,New Enterprise Planning,ELECTIVE,Elective course in BEng(CompSc) programme
Leeds (University of ),UK,MATH1225,Introduction to Geometry,ELECTIVE,Elective course in BEng(CivE) programme
Leeds (University of ),UK,MATH2640,Introduction to Optimisation,ELECTIVE,Elective course in BEng(CivE) programme
Leeds (University of ),UK,PSYC1601,Introduction to Psychology,ELECTIVE,Elective course in BEng(CivE) programme
Leeds (University of ),UK,SOEE2680,Environmental Policy and Governance,CivEXXXX,Discipline elective course in BEng(CivE) programme
Leeds (University of ),UK,THEO1015,Introduction to the Study of Islam,ELECTIVE,Elective course in BEng(ME) programme
Leicester (University of),UK,EG3007,Management,ELEC3844,Engineering management and society
Leicester (University of),UK,EG3007,Management,MECH4410,Engineering & technology management
Leicester (University of),UK,LW2220,Criminal law,LLAW2003,Criminal Law I
Leicester (University of),UK,LW3410,Jurisprudence,LLAW3001,Introduction to Legal Theory
Leicester (University of),UK,MN1000,Management Theory and Debate,MGMT2401,Principles of management
Leicester (University of),UK,MN2104,Organisational Behaviour,MGMT3405,Orgnaizational behavior
Leicester (University of),UK,PA3250,Mathematical Physics 3,MECH3407,Advanced partial differential equation and complex variables
Leicester (University of),UK,TS1002,Introduction to Translating,CHIN1311,Introduction to translation
Liverpool (University of),UK,CIVE210,Hydraulics,CIVL2104,Hydraulics and hydrology
Liverpool (University of),UK,ITAL112,Beginners Italian (1+2),ITAL2001,Italian II.1
Liverpool (University of),UK,ITAL134,Intermediate Italian (3+4),ITAL2002,Italian II.2
Liverpool (University of),UK,MECH217,Thermodynamics,MECH3402,Engineering thermodynamics
Liverpool (University of),UK,MECH301,Heat Transfer,MECH4411,Heat transfer
Liverpool (University of),UK,MECH303,Vibration and Control,MECH3418,Dynamics and control
Liverpool (University of),UK,MECH326,Engineering Fluid Mechanics,MECH3408,Mechanics of fluids
"London School of Economics and 
Political Science",UK,EC101,Introductory microeconomics,ECON1210,Introductory Microeconomics
"London School of Economics and 
Political Science",UK,FM225,"Fixed Income Securities, Debt Markets and the Macro 
Economy",FINA3323,Fixed Income Securities
"London School of Economics and 
Political Science",UK,FM360,"Options, Futures and Other Financial Derivatives",FINA2322,Derivatives
"London School of Economics and 
Political Science",UK,MG204,Leadership in organization,MGMT3403,Leadership
"London School of Economics and 
Political Science",UK,MG250,Management and Economics of E-Business,IIMT2601,Management Information Systems
Manchester (University of),UK,BMAN10632,Fundamentals of Management Accounting,IMSE3105,Managerial accounting and finance
Manchester (University of),UK,BMAN20081,Financial Statement Analysis,FINA3321,Financial statement analysis
Manchester (University of),UK,BMAN20832,Marketing,IMSE4120,Technology marketing
Manchester (University of),UK,BMAN21011,Financial Markets and Institutions,FINA2330,Financial markets and institutions
Manchester (University of),UK,BMAN30091,Financial Derivatives,STAT3618,Derivatives and risk management
Manchester (University of),UK,BMAN30521,Macroeconomic Analysis 3,ECON2220,Intermediate macroeconomics
Manchester (University of),UK,BMAN31212,Investment Economics and Innovation,ECON2235,Project evaluation
Manchester (University of),UK,COMP11212,Fundamentals of Computation,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,COMP23111,Database Systems,COMP3278,Introduction to database management systems
Manchester (University of),UK,COMP24412,Knowledge Based AI,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,COMP27112,Introduction to Visual Computing,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,COMP28112,Distributed Systems,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,COMP34412,Natural Language Systems,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,COMP36511,Compilers,COMP3235,Compiling techniques
Manchester (University of),UK,COMP39112,Quantum computing,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,GEOG40182,Climate Change and Carbon Cycling,ELECTIVE,Elective course in BEng(CivE) programme
Manchester (University of),UK,HSTM30832,Madness and Society,CCHU9063,Cultures of Madness
Manchester (University of),UK,MACE10101,Hydraulics 1,CIVL2103,Fluid mechanics
Manchester (University of),UK,MACE11019,Mechanical Engineering Systems,ELECTIVE,Elective course in BEng(CivE) programme
Manchester (University of),UK,MACE12001,Introduction to Aerospace Engineering,ELECTIVE,Elective course in BEng(CivE) programme
Manchester (University of),UK,MACE12201,Tools for Civil Engineers,ELECTIVE,Elective course in BEng(CivE) programme
Host_Institution,,Country Course_Code_Host,Course_Title_Host,Course_Code_HKU,Course_Title_HKU
Manchester (University of),UK,MACE20001,Structures 2 (Civil),CIVL2112,Structural analysis
Manchester (University of),UK,MACE20082,Modelling & Simulation (Civil),CIVL3115,Solid and hazardous waste management
Manchester (University of),UK,MACE21511,Project Management (Civil),CIVL3103,Construction project management
Manchester (University of),UK,MACE30002,Structures 3 (Civil),CivEXXXX,Discipline elective course in BEng(CivE) programme
Manchester (University of),UK,MACE30003,Hydraulics 3,CIVL3106,Engineering hydraulics
Manchester (University of),UK,MACE30004,Geotechnics 3,CIVL3108,Foundation engineering
Manchester (University of),UK,MACE30262,Resource Efficiency & Sustainable Waste Management,CIVL3115,Solid and hazardous waste management
Manchester (University of),UK,MACE30461,Operations Management,CivEXXXX,Discipline elective course in BEng(CivE) programme
Manchester (University of),UK,MATH20602,Numerical Analysis 1,COMP3407,Scientific computing
Manchester (University of),UK,MATH20912,Introduction to Financial Mathematics,FINA3350,Mathematical Finance
Manchester (University of),UK,MATH38141,Regression Analysis,STAT3600,Linear statistical analysis
Manchester (University of),UK,MCEL10001,Exploring Enterprise,CCGL9031,Entrepreneurship: Global and Social Development
Manchester (University of),UK,MCEL10012,Enterprise and Innovation for Scientists,IMSE4128,Innovation and entrepreneurship
Manchester (University of),UK,UCIL20092,Crisis of Nature: Issues in Environmental History,ELECTIVE,Elective course in BEng(CompSc) programme
Manchester (University of),UK,UCIL20122,"AI: robot overlord, replacement, or colleague?",CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,UCIL20132,"Trust and Security in a Digital World: From Fake News to 
Cyber Criminals",CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,UCIL20782,"Information Visions: Past, Present and Future",CompScXXXX,Discipline elective course in BEng(CompSc) programme
Manchester (University of),UK,UCIL31212,"The Nuclear Age: Global Nuclear Threats from Hiroshima to 
Today",ELECTIVE,Elective course in BEng(CompSc) programme
Newcastle University,UK,BIO1006,Ecology,ELECTIVE,Elective course in BEng(CivE) programme
Newcastle University,UK,CEG1710,Geographic Information Systems,CivEXXXX,Discipline elective course in BEng(CivE) programme
Newcastle University,UK,CEG2201,Gerotechnics,CIVL2106,Soil mechanics
Newcastle University,UK,CEG2303,Construction Materials,CivEXXXX,Discipline elective course in BEng(CivE) programme
Newcastle University,UK,CEG2603,Structural Geology,CivEXXXX,Discipline elective course in BEng(CivE) programme
Newcastle University,UK,CSC2023,Algorithm Design and Analysis,COMP3250,Design and analysis of algorithms
Newcastle University,UK,CSC2025,Operating Systems,COMP3230,Principles of operation systems
Newcastle University,UK,CSC3123,Web Technologies,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Newcastle University,UK,CSC3221,Programming for Games,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Newcastle University,UK,CSC3223,Graphics for Games,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Nottingham (University of),UK,BUSI1003,Introduction to Management,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,BUSI2045,Marketing Analytics,IMSE4120,Technology marketing
Nottingham (University of),UK,BUSI2049,International Entrepreneurship,IMSE4128,Innovation and entrepreneurship
Nottingham (University of),UK,BUSI3044,New Product/Service Development Management,IMSE2114,Product development
Nottingham (University of),UK,BUSI3046,Strategic Innovation Management,IMSE4121,Strategic management of business and technology
Nottingham (University of),UK,CHEE2012,Hydrology and Hydrogeology,CIVL2104,Hydraulics and hydrology
Nottingham (University of),UK,CHEE3014,Hazardous Waste Management,CIVL3115,Solid and hazardous waste management
Nottingham (University of),UK,CIVE2006,Hydraulics 2,CIVL2104,Hydraulics and hydrology
Nottingham (University of),UK,CIVE3020,Mapping for Engineering Surveying and GIS,CivEXXXX,Discipline elective course in BEng(CivE) programme
Nottingham (University of),UK,CIVE3025,Engineering Risk Assessment,CivEXXXX,Discipline elective course in BEng(CivE) programme
Nottingham (University of),UK,CIVE3063,Hydraulic Design and Experiments,CIVL2104,Hydraulics and hydrology
Nottingham (University of),UK,CIVE3064,Structural Concrete Design,CIVL2113,Structural design
Nottingham (University of),UK,CIVE3065,Traffic Engineering,CIVL3119,Traffic engineering
Nottingham (University of),UK,CIVE4005,Predictive Soil Mechanics,CIVL3129,Numerical analysis in geotechnical engineering
Nottingham (University of),UK,CIVE4007,Earthquake Engineering and Structural Dynamics,CIVL3128,Structural dynamics and earthquake engineering
Nottingham (University of),UK,CIVE4015,Wind Engineering and Energy,CIVL3122,Wind engineering
Nottingham (University of),UK,CIVE4019,Infrastructure Asset Management,CivEXXXX,Discipline elective course in BEng(CivE) programme
Nottingham (University of),UK,CIVE4032,Satellite Based Positioning and Practical,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,CIVE4037,Highway and Pavement Design,CIVL3120,Transportation infrastructure engineering
Nottingham (University of),UK,CIVE4043,Transportation Infrastructure Project Planning,CIVL3120,Transportation infrastructure engineering
Nottingham (University of),UK,CIVE4094,Dynamics and Wind Engineering,CIVL3122,Wind engineering
Nottingham (University of),UK,CIVE4097,Advanced Structural Analysis,CIVL3135,Advanced structural analysis
Nottingham (University of),UK,CIVE4100,Bridge Engineering,CivEXXXX,Discipline elective course in BEng(CivE) programme
Nottingham (University of),UK,CIVL4038,Materials for Highways and Railways,CIVL3120,Transportation infrastructure engineering
Nottingham (University of),UK,EEEE3022,Business Planning for Engineers,IMSE4121,Strategic management of business and technology
Nottingham (University of),UK,LANG1001,Inter Faculty French 1a,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,LANG1004,Inter Faculty Japanese 1a,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,LANG1007,Inter Faculty Spanish 1a,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,PHIL1004,Elementary Logic,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,PHIL1009,The Existence of God,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,PHIL4033,Political Philosophy,ELECTIVE,Elective course in BEng(CivE) programme
Nottingham (University of),UK,PSGY1006,Developmental Psychology,ELECTIVE,Elective course in BEng(CivE) programme
Host_Institution,,Country Course_Code_Host,Course_Title_Host,Course_Code_HKU,Course_Title_HKU
Oxford (University of),UK,,The history of evolution,CCST9018,Origin and evolution of life
Oxford (University of),UK,,Introduction to Quantum Mechanics,PHYS2265,Introductory Quantum Physics
Oxford (University of),UK,,Development Economics,CCGL9005,"Poverty, Development, and the Next Generation: Challenges for a Global 
World"
Oxford (University of),UK,,Good Life or Moral Life,CCHU9065,A Life Worth Living
Oxford (University of),UK,,Development Economics,CCGL9025,The Political Economy of Growth and Poverty in the World
Sheffield (University of),UK,AER291,Dynamics of Aerospace Structures and Machines,MECH3416,Fundamentals of aeronautical engineering
Sheffield (University of),UK,AER298,Aerospace Fluids Engineering,MECH3408,Mechanics of fluids
Sheffield (University of),UK,AER324,Aircraft Dynamics and Control,MECH4404,Automatic control
Sheffield (University of),UK,CIV201,Sustainable Buildings,ELECTIVE,Elective course in BEng(CivE) programme
Sheffield (University of),UK,CIV4415,Blast and Impact Effects on Structures,ELECTIVE,Elective course in BEng(CivE) programme
Sheffield (University of),UK,CIV4445,Design of Earthquake Resistant Structures,CIVL3128,Structural dynamics and earthquake engineering
Sheffield (University of),UK,EAS103,The History of Korea,ELECTIVE,Elective course in BEng(CivE) programme
Sheffield (University of),UK,MAT2350,Materials Selection and Fracture Mechanics,MECH4414,Materials for engineering applications
Sheffield (University of),UK,MAT2410,Biomaterials II,MEDE4605,Biomaterials design and applications
Sheffield (University of),UK,MAT300,Tissue engineering approaches to failure in living systems,MEDE4604,Cell and tissue engineering
Sheffield (University of),UK,MEC201,Dynamics of Structures and Machines,MECH3418,Dynamics and control
Sheffield (University of),UK,MEC203,Heat Transfer,MECH4411,Heat transfer
Sheffield (University of),UK,MEC312,Advanced Mechanics of Solids,MECH3409,Mechanics of solids
Sheffield (University of),UK,MGT389,Project management and HRM for engineers,MECH4410,Engineering & technology management
Strathclyde (University of),UK,CL327,Engineering for International Development,CivEXXXX,Discipline elective course in BEng(CivE) programme
Strathclyde (University of),UK,CL328,Environmental Engineering,CIVL1105,Environmental Engineering
Strathclyde (University of),UK,CL335,Structural Engineering 1,CIVL2113,Structural design
Strathclyde (University of),UK,CL440,Geotechnical Engineering,CIVL3114,Slope engineering
Strathclyde (University of),UK,CL442,Water Engineering 2,CIVL2104,Hydraulics and hydrology
Strathclyde (University of),UK,CL447,Water and Wastewater Treatment Design,CIVL3111,Wastewater treatment
University College London,UK,ARCL0084,Ancient Egypt in London,ELECTIVE,Elective course in BEng(EE) programme
University College London,UK,BENG0005,Fluid Flow and Mixing in Bioprocesses,MEDE4603,Transport phenomena in biological systems
University College London,UK,CEGE0009,Structural Analysis and Design,CIVL2112,Structural analysis
University College London,UK,CEGE0015,Environmental Systems,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0016,Financial Aspects of Project Engineering and Contracting,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,CEGE0020,"Systems, Society and Sustainability",CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0020,"Systems, Society and Sustainability",ELECTIVE,Elective course in BEng(EngSc) programme
University College London,UK,CEGE0022,Water and Wastewater Treatment,CIVL3111,Wastewater treatment
University College London,UK,CEGE0023,Offshore and Coastal Engineering,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0025,Engineering and International Development,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0030,"Roads and Underground Infrastructure: Design, Construction 
and Maintenance",CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0031,Advanced Soil Mechanics,CIVL2106,Soil mechanics
University College London,UK,CEGE0035,Geotechnical Earthquake Engineering,CIVL3128,Structural dynamics and earthquake engineering
University College London,UK,CEGE0038,Finite-Element Modelling and Numerical Methods,CIVL3101,Advanced engineering mechanics
University College London,UK,CEGE0039,Urban Flooding and Drainage,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0040,Structural Dynamics,CIVL3128,Structural dynamics and earthquake engineering
University College London,UK,CEGE0044,Data Analysis,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,CEGE0060,Engineering Study of Rail Systems and Infrastructure,CIVL3120,Transportation infrastructure engineering
University College London,UK,CEGE0061,Advanced Seismic Design of Structures,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0064,Waste and Resource Efficiency,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGE0064,Waste and Resource Efficiency,CIVL3115,Solid and hazardous waste management
University College London,UK,CEGE0075,Environmental fluid mechanics,CIVL2103,Fluid mechanics
University College London,UK,CEGE0100,Soil mechanics,CIVL2106,Soil mechanics
University College London,UK,CEGE102P,Applied Structures and Materials,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,CEGE201M,Aerospace Design and Aerodynamics,MECH3416,Fundamentals of aeronautical engineering
University College London,UK,CEGE3005,Civil Engineering Materials,ELECTIVE,Elective course in BEng(EngSc) programme
University College London,UK,CEGE3021,Fluids and Engineering Analysis,ELECTIVE,Elective course in BEng(EngSc) programme
University College London,UK,CEGE3022,Structural Mechanics III,CIVL3101,Advanced engineering mechanics
University College London,UK,CEGEM022,Seismic Risk Assessment,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGEM029,Coastal Engineering,CivEXXXX,Discipline elective course in BEng(CivE) programme
University College London,UK,CEGEM082,GIS Principles and Technology,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,CI9-T-08,Road traffic theory & its application,CIVL3119,Traffic engineering
University College London,UK,COMP0004,Object-Orientated Programming,COMP2396,Object-oriented programming and Java
University College London,UK,COMP0015,Introduction to Programming,EEXXXX,Discipline elective course in BEng(EE) programme: Group J
University College London,UK,COMP0037,Robotic Systems,ELEC4242,Robotics
University College London,UK,COMP0038,Computer Music,CompScXXXX,Discipline elective course in BEng(CompSc) programme
Host_Institution,,Country Course_Code_Host,Course_Title_Host,Course_Code_HKU,Course_Title_HKU
University College London,UK,ELEC0019,Electromagnetic Theory and Semiconductor Devices,EEXXXX,Discipline elective course in BEng(EE) programme: Group B
University College London,UK,ELEC0023,Control Systems I,ELEC3245,Control and instrumentation
University College London,UK,ELEC0024,Digital Signal Processing and Systems,ELEC3244,Digital signal processing
University College London,UK,ELEC0024,Digital Signal Processing and Systems,MEDE4504,Biomedical signals processing and modelling in medical application
University College London,UK,ELEC0028,Advanced Digital Design,ELEC3342,Digital system design
University College London,UK,ELEC0029,Electronic Devices and Nanotechnology,ELEC3350,Electronic circuits and devices I
University College London,UK,GEOG0039,Migration and Transnationalism,CCGL9056,"How we move: Migration, border crossing and identity"
University College London,UK,ISSU0046,Mental Health and the Mind,ELECTIVE,Elective course in BEng(EE) programme
University College London,UK,ISSU1013,Principles of Microeconomics,ECON1210,Introductory Microeconomics
University College London,UK,ISSU106,How the Brain Works and What Can Go Wrong,ELECTIVE,Elective course in BEng(EE) programme
University College London,UK,MATH0053,Algebra 4: Groups and Rings,MATH3301,Algebra I
University College London,UK,MATH0057,Probability and statistics,STAT1603,Introductory statistics
University College London,UK,MATH0058,Computational Methods,COMP3407,Scientific computing
University College London,UK,MECH0009,Manufacturing and Design,MECH3427,Design and manufacture
University College London,UK,MECH0010,Control and Instrumentation,ELECTIVE,Elective course in BEng(ME) programme
University College London,UK,MECH0013,Mechanics of Solids and Structures,MECH3409,Mechanics of solids
University College London,UK,MECH0015,Engineering Materials - Failure and Design,MECH4414,Materials for engineering applications
University College London,UK,MECH0019,Ocean Engineering Fundamentals,ELECTIVE,Elective course in BEng(ME) programme
University College London,UK,MECH0023,Dynamics and Control,MECH3418,Dynamics and control
University College London,UK,MECH0032,New and Renewable Energy Systems,MECH4409,Energy conversion systems
University College London,UK,MECH0057,"Vibrations, Acoustics and Control",MECH4428,Sound and vibration
University College London,UK,MPHY0001,Introduction to medical imaging,MEDE3501,Medical imaging
University College London,UK,MSIN1002,Communication and Behaviour in Organisations,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,PALS1002,"Perception, Attention and Learning",ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,PHAS0004,"Atoms, stars and the Universe",ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,PHIL0003,Knowledge and Reality,ELECTIVE,Elective course in BEng(CompSc) programme
University College London,UK,PHIL0010,Morality and literature,PHIL2380,Philosophy and literature
University College London,UK,PHIL0011,Applied ethics,PHIL2340,Moral Problems
University College London,UK,PHIL0012,Metaphysics,PHIL2210,Metaphysics
University College London,UK,PHIL2045,Philosophy of Language,PHIL2610,Philosophy of Language
University College London,UK,PHIL3041,Topics in political philosophy,ELECTIVE,Elective course in BEng(CompSc) programme
University College London,UK,PHIL3054,Philosophy of Religion,PHIL2390,Philosophy of religion
University College London,UK,PSYC0009,Memory and Decision,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,PSYC0010,Social psychology,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,PSYC0038,Introduction to Social and Business Psychology,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,PSYC0039,Introduction to psychology,ELECTIVE,Elective course in BEng(CivE) programme
University College London,UK,CEGE0013,Soil Mechanics and Engineering Geology,CIVL2106,Soil mechanics
Boston College,USA,ACCT 1022,Managerial accounting,ELECTIVE,Elective course in BEng(CompSc) programme
Boston College,USA,CSCI 2257,Database system and applications,COMP3278,Introduction to database management systems
Boston College,USA,CSCI3344,Mobile application development,COMP3330,Interactive mobile application design and programming
Boston College,USA,CSCI 3363,Computer networks,COMP3234,Computer and communication networks
Boston College,USA,CSCI 3383,Algorithms,COMP3250,Design and analysis of algorithms
Boston College,USA,FILM 3310,The working cinematographer: On the set,ELECTIVE,Elective course in BEng(CE) programme
Boston College,USA,ISYS 3340,Data analytics in practice,COMP3323,Advanced database systems
Boston College,USA,MATH 2202,Mutlivariable calculus,MECH2407,Multivariable calculus and partial differential equations
Boston College,USA,MUSA 1200,Introduction to music,ELECTIVE,Elective course in BEng(CompSc) programme
Boston University,USA,CAS AS 102,The astronomical universe,PHYS1650,Nature of the universe
Boston University,USA,CAS GE 101,Natural environments: the atmosphere,EASC1020,Introduction to climate science
Host_Institution,,Country Course_Code_Host,Course_Title_Host,Course_Code_HKU,Course_Title_HKU
"California (University of), Berkeley",USA,INDENG 190E,Advanced Topics in Industrial Engineering and Operations Research:,ELECTIVE,Elective course in BEng(ME) programme
"California (University of), Berkeley",USA,COM SCI 180,Algorithms and complexity,COMP3250,Design and analysis of algorithms
"California (University of), Berkeley",USA,BUS ADM X430.1,Basic corporate finance,FINA1310,Corporate Finance
"California (University of), Berkeley",USA,INDENG 185,Challenge lab,COMP3320,Electronic commerce technology
"California (University of), Berkeley",USA,COMPSCI XB172,Computability and complexity,CompScXXXX,Discipline elective course in BEng(CompSc) programme
"California (University of), Berkeley",USA,CIV ENG C88,Data science for smart cities,ELECTIVE,Elective course in BEng(CivE) programme
"California (University of), Berkeley",USA,COMPSCI 61BL,Data structures and programming methodology,ELEC2543,Object-oriented programming and data structures
"California (University of), Berkeley",USA,COMPSCI 61BL,Data structures and programming methodology,COMP2119,Introduction to data structures and algorithms
"California (University of), Berkeley",USA,COMPSCI 61BL,Data structures and programming methodology,COMP2119,Introduction to data structures and algorithms
"California (University of), Berkeley",USA,INFO 257,Database management,COMP3278,Introduction to database management systems
"California (University of), Berkeley",USA,MEC ENG 130,Design of planar machinery,MEC3418,Dynamics and control
"California (University of), Berkeley",USA,CIV ENG 123N,Design of reinforced concrete structures,ELECTIVE,Elective course in BEng(CivE) programme
"California (University of), Berkeley",USA,CIV ENG 122N,Design of steel structures,CIVL3116,Steel structures
"California (University of), Berkeley",USA,MATH N55,Discrete mathematics,COMP2121,Discrete mathematics
"California (University of), Berkeley",USA,MATH55,Discrete mathematics,COMP2121,Discrete mathematics
"California (University of), Berkeley",USA,COMPSCI 70,Discrete mathematics and probability theory,COMP2121,Discrete mathematics
"California (University of), Berkeley",USA,ECON100B,Economic analysis: Macro,ECON2220,Intermediate macroeconomics
"California (University of), Berkeley",USA,ECON140,Economic statistics and econometrics,ECON2280,Introductory econometrics
"California (University of), Berkeley",USA,CIV ENG 100,Elementary fluid mechanics,CIVL2103,Fluid mechanics
"California (University of), Berkeley",USA,"ENE,RES C100",Energy and society,ELECTIVE,Elective course in BEng(CivE) programme
"California (University of), Berkeley",USA,MEC ENG 146,Energy conversion principles,MECH4409,Energy conversion systems
"California (University of), Berkeley",USA,ECON136,Financial economics,FINA2320,Investments and portfolio analysis
"California (University of), Berkeley",USA,CIV ENG 177,Foundation engineering design,CIVL3108,Foundation engineering
"California (University of), Berkeley",USA,ASAMST 178,Gender and sexuality in Asian American literature and culture,CCCH9039,Curing the Chinese: medicine and society in modern China
"California (University of), Berkeley",USA,CIV ENG 179,Geosystems engineering design,ELECTIVE,Elective course in BEng(CivE) programme
"California (University of), Berkeley",USA,CIV ENG 175,Geotechnical and geoenvironmental engineering,CIVL2106,Soil mechanics
"California (University of), Berkeley",USA,MEC ENG 109,Heat transfer,MECH3011,Heat transfer
"California (University of), Berkeley",USA,COMPSCI 188,Introduction to artificial intelligence,COMP3270,Artificial intelligence
"California (University of), Berkeley",USA,COMPSCI XB188,Introduction to artificial intelligence,COMP3270,Artificial intelligence
"California (University of), Berkeley",USA,MATH XB185,Introduction to complex analysis,MATH3403,Functions of a complex variable
"California (University of), Berkeley",USA,COMPSCI 186,Introduction to database systems,COMP3278,Introduction to database management systems
"California (University of), Berkeley",USA,UGBA103,Introduction to finance,FINA1310,Corporate Finance
"California (University of), Berkeley",USA,COM SCI 181,Introduction to formal languages and automata theory,CompScXXXX,Discipline elective course in BEng(CompSc) programme
"California (University of), Berkeley",USA,UGBA178,Introduction to intenational business,STRA3702,International business
"California (University of), Berkeley",USA,COMPSCI 189,Introduction to machine learning,COMP3314,Machine learning
"California (University of), Berkeley",USA,MATH115,Introduction to number theory,MATH3304,Introduction to number theory
"California (University of), Berkeley",USA,MATH126,Introduction to partial differential equations,MATH4406,Introduction to partial differential equations
"California (University of), Berkeley",USA,MEC ENG 110,Introduction to product development,MECH3012,Product design and development
"California (University of), Berkeley",USA,STAT 20,Introductory probability and statistics,STAT1603,Introductory statistics
"California (University of), Berkeley",USA,STAT W21,Introductory probability and statistics for business,STAT1603,Introductory statistics
"California (University of), Berkeley",USA,UGBA133,Investments,FINA2320,Investments and portfolio analysis
"California (University of), Berkeley",USA,UGBAC155,"Leadership: purpose, authority and empowerment",MGMT3403,Leadership
"California (University of), Berkeley",USA,CIV ENG 180,Life-cycle design and construction,CIVL3103,Construction project management
"California (University of), Berkeley",USA,MATH110,Linear algebra,MATH2102,Linear algebra II
"California (University of), Berkeley",USA,COMPSCI 61C,Machine structures,COMP2120,Computer organization
"California (University of), Berkeley",USA,COMPSCI 61CL,Machine structures,ELEC2441,Computer organization and microprocessors
"California (University of), Berkeley",USA,COMPSCI XB278,Machine-based complexity theory,CompScXXXX,Discipline elective course in BEng(CompSc) programme
"California (University of), Berkeley",USA,UGBA102B,Managerial accounting,ACCT2105,Introduction to management accounting
"California (University of), Berkeley",USA,UGBA106,Marketing,MKTG2501,Introduction to marketing
"California (University of), Berkeley",USA,CIV ENG 130N,Mechanics of structures,CIVL2112,Structural analysis
"California (University of), Berkeley",USA,MATH N53,Multivariable calculus,MATH2211,Multivariable calculus
"California (University of), Berkeley",USA,MATH W53,Multivariable calculus,MATH2211,Multivariable calculus
"California (University of), Berkeley",USA,COMPSCI 164,Programming languages and compilers,COMP3235,Compiling techniques
"California (University of), Berkeley",USA,CIV ENG 171,Rock mechanics,CIVL2102,Engineering geology and rock mechanics
Host_Institution,,Country Course_Code_Host,Course_Title_Host,Course_Code_HKU,Course_Title_HKU
"California (University of), Berkeley",USA,"ENE,RES 190",Seminar in energy and resources issues,ELECTIVE,Elective course in BEng(CivE) programme
"California (University of), Berkeley",USA,BIOENG 190,Special topics in Bioengineering,MEDE3501,Medical imaging
"California (University of), Berkeley",USA,DESINV 190,Special topics in design innovation,MECH4407,CAD/CAM
"California (University of), Berkeley",USA,CIV ENG 121,Structural analysis,CIVL2112,Structural analysis
"California (University of), Berkeley",USA,COMPSCI 10,The beauty & joy of computing,CCST9003,Everyday Computing and the Internet
