University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Simon Fraser University,,CMPT371,Data Communication and Networking,COMP3234,
Simon Fraser University,,CMPT371,Data Communication and Networking,COMP3234,
Simon Fraser University,,CMPT307,Data Structures and Algorithms,COMP3250,
Simon Fraser University,,CMPT307,Data Structures and Algorithms,COMP3250,
Simon Fraser University,,CMPT310,Artificial Intelligence Survey,COMP3270,
Simon Fraser University,,CMPT361,Introduction to Computer Graphics,COMP3271,
Simon Fraser University,,CMPT354,Database Systems I,COMP3278,
Simon Fraser University,,CMPT412,Computational Vision,COMP3317,
Simon Fraser University,,CMPT363,User Interface Design,CSEL0001,
Simon Fraser University,,CMPT165,Introduction to the Internet and the World Wide Web,CSEL0002,
Simon Fraser University,,BUS238,Introduction to Entrepreneurship and Innovation,NCSE0001,
Simon Fraser University,,ECON104,Economics and Government,NCSE0002,
Sophia University,,AIBE3030,MANAGEMENT INFORMATION SYSTEMS,CSEL0001,
Sophia University,,ACOM222A,COMPUTER STUDIES 2,CSEL0002,
Sophia University,,AJPN1802,INTENSIVE JAPANESE 1,NCSE0001,
Sophia University,,GSS20160,JAPANESE POP CULTURE,NCSE0002,
Sophia University,,AJPN270B,INTENSIVE JAPANESE 2,NCSE0003,
Sophia University,,AART3030,TOPICS IN JAPANESE ART,NCSE0004,
Sophia University,,AJPN270A,INTENSIVE JAPANESE 2,NCSE0005,
Sophia University,,AJPN1801,INTENSIVE JAPANESE 1,NCSE0006,
Stockholm University,,ML273N,Natural Language Processing - NLP,COMP3361,
Stockholm University,,ML461C,"Governance for e-Government: Requirement, Use, Evaluation",CSEL0001,
Stockholm University,,IB881C,Cyber Forensics,CSEL0002,
Stockholm University,,SV102E,Swedish Politics,NCSE0001,
Stockholm University,,KV1000,"Art, Architecture and Visual Culture",NCSE0002,
Stockholm University,,NS0001,"Swedish for International Students and Researchers, Course 1",NCSE0003,
Stockholm University,,SV101E,Political Theory,NCSE0004,
Technische Universitat Darmstadt,,18-sm-1010-vl,Communication Networks I,COMP3234,
Technische Universitat Darmstadt,,20-00-1039-iv,Advanced Data Management Systems,COMP3323,
Technische Universitat Darmstadt,,20-00-0512-iv,Network security,COMP3355,
Technische Universitat Darmstadt,,20-00-1034-iv,Deep Learning: Architectures & Methods,CSEL0001,
Technische Universitat Munchen,,IN2347,Functional Data Structures,COMP2119,
Technische Universitat Munchen,,IN2346,Introduction to Deep Learning,COMP3340,
Technische Universitat Munchen,,IN2359,Blockchain-based Systems Engineering,FITE2010,
Technische Universitat Munchen,,IN0003,Functional Programming and Verification,COMP3258,
Technische Universitat Munchen,,IN2064,Machine Learning,COMP3314,
Technische Universitat Munchen,,IN2346,Introduction to Deep Learning,COMP3340,
Technische Universitat Munchen,,IN2361,Natural Language Processing,COMP3361,
Technische Universitat Munchen,,IN0012,Bachelor-Praktikum - Foundational Medical Augmented Reality,CSEL0003,
Technische Universitat Munchen,,IN0038,Real-time Computer Graphics (IN0038),COMP3271,
Technische Universitat Munchen,,IN0006,Introduction to Software Engineering (IN0006),COMP3297,
Technische Universitat Munchen,,IN2239,Algorithmic Game Theory,COMP3352,
Technische Universitat Munchen,,IN2359,Blockchain-based Systems Engineering,FITE3011,
"University of California, San Diego",,CSE120,Principles of Computer Operating Systems,COMP3230,
"University of California, San Diego",,CSE123,Computer Networks,COMP3234,
"University of California, San Diego",,CSE123,Computer Networks,COMP3234,
"University of California, San Diego",,CSE131,Compiler Construction,COMP3235,
"University of California, San Diego",,CSE101,Design and Analysis of Algorithm,COMP3250,
"University of California, San Diego",,CSE101,Design and Analysis of Algorithms,COMP3250,
"University of California, San Diego",,CSE130,Programming Languages: Principles and Paradigms,COMP3259,
"University of California, San Diego",,CSE150,Introduction to Artificial Intelligence: Search and Reasonin,COMP3270,
"University of California, San Diego",,CSE167,Computer Graphics,COMP3271,
"University of California, San Diego",,CSE110,Software Engineering,COMP3297,
"University of California, San Diego",,CSE152,Introduction to Computer Vision,COMP3317,
"University of California, San Diego",,DSC10,Principles of Data Science,CSEL0001,
"University of California, San Diego",,CSE105,Introduction to Theory of Computability,CSEL0001,
"University of California, San Diego",,CSE100,Advanced data structure,CSEL0002,
"University of California, San Diego",,POLI11D,Introduction to Political Science: Comparative Politics,NCSE0001,
"University of California, San Diego",,CSE123,Computer Networks,COMP3234,
"University of California, San Diego",,CSE123,Computer Networks,COMP3234,
"University of California, San Diego",,CSE131,Compiler Construction,COMP3235,
"University of California, San Diego",,CSE101,Design and Analysis of Algorithms,COMP3250,
"University of California, San Diego",,CSE160,Introduction to Parallel Computing,CSEL0001,
"University of California, San Diego",,CS221,Operating Systems,CSEL0002,
University of British Columbia,,DSCI100,Introduction to Data Science,COMP2501,
University of British Columbia,,CPSC313,Computer Hardware and Operating Systems,COMP3230,
University of British Columbia,,CPSC313,Computer Hardware and Operating Systems,COMP3230,
University of British Columbia,,CPSC317,Introduction to Computer Networking,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3251,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3251,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3251,
University of British Columbia,,CPSC312,Functional and Logic Programming,COMP3258,
University of British Columbia,,CPSC312,Functional and Logic Programming,COMP3258,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC404,Advanced Relational Databases,COMP3323,
University of British Columbia,,ECON326,Methods of Empirical Research in Economics,NCSE0001,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,FITE3010,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,COMP3314,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,COMP3314,
University of British Columbia,,ITAL101,Beginners Italian I,NCSE0001,
University of British Columbia,,GERM100,Beginners' German I,NCSE0001,
University of British Columbia,,ITAL101,Beginners' Italian I,NCSE0002,
University of British Columbia,,GERM100,Beginners' German I,NCSE0002,
University of British Columbia,,JAPN100,Beginning Japanese IA,NCSE0003,
University of British Columbia,,JAPN100,Beginning Japanese IA,NCSE0003,
University of British Columbia,,FIST100,Introduction to Film Studies,NCSE0004,
University of British Columbia,,CPEN331,Operating Systems,COMP3230,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,COMP3314,
University of British Columbia,,DSCI1001,Introduction to Data Science,CSEL0001,
University of British Columbia,,"PHILInduction,",Decision and Game Theory,NCSE0001,
University of British Columbia,,SPAN101,Beginners' Spanish I,NCSE0002,
University of British Columbia,,FNH330,Introduction to Wine Science 1,NCSE0003,
University of British Columbia,,FIPR131,Introduction to Screen Acting,NCSE0004,
University of British Columbia,,CRWR200,Introduction to Creative Writing,NCSE0005,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,COMP3314,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,COMP3314,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC304,Introduction to Relational Databases,COMP3278,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC340,Machine Learning and Data Mining,CSEL0001,
University of British Columbia,,CPSC312,Functional and Logic Programming,CSEL0002,
University of British Columbia,,ECON301,Intermediate Microeconomic Analysis I,NCSE0001,
University of British Columbia,,CPSC317,Internet Computing,COMP3234,
University of British Columbia,,CPSC317,,COMP3234,
University of British Columbia,,CPSC320,Intermediate Algorithm Design and Analysis,COMP3250,
University of British Columbia,,CPSC320,,COMP3250,
University of British Columbia,,CPSC322,Introduction to Artificial Intelligence,COMP3270,
University of British Columbia,,CPSC322,,COMP3270,
University of British Columbia,,CPSC314,Computer Graphics,COMP3271,
University of British Columbia,,CPSC314,,COMP3271,
University of British Columbia,,CPSC310,Introduction to Software Engineering,COMP3297,
University of British Columbia,,CPSC312,,CSEL0002,
University of British Columbia,,RELG102,,NCSE0002,
The University of Chicago,,CMSC35400,Machine Learning,COMP3314,
The University of Chicago,,TTIC31150,Mathematical Toolkit,CSEL0001,
The University of Chicago,,CMSC27130,Honors Discrete Mathematics,CSEL0002,
The University of Chicago,,CMSC28100-1,Introduction to Complexity Theory,CSEL0003,
The University of Chicago,,TTIC31100,Computational and Metric Geometry,CSEL0004,
The University of Chicago,,CMSC35400,Machine Learning,CSEL0005,
The University of Chicago,,MATH25400,Basic Algebra I,NCSE0001,
The University of Chicago,,CMSC27130,Honors Discrete Mathematics,NCSE0002,
The University of Chicago,,TTIC31010,Algorithms,NCSE0002,
The University of Chicago,,CMSC29700,Reading and Research in Computer Science,NCSE0003,
The University of Chicago,,CMSC29700,Reading and Research in Computer Science,NCSE0004,
The University of Edinburgh,,INFR08031,Discrete Mathematics and Probability,COMP2121,
The University of Edinburgh,,INFR10079,Operating Systems,COMP3230,
The University of Edinburgh,,INFR10079,Operating Systems,COMP3230,
The University of Edinburgh,,INFR10074,Computer Communications and Networks,COMP3234,
The University of Edinburgh,,INFR10074,Computer Communications and Networks,COMP3234,
The University of Edinburgh,,INFR10052,Algorithms and Data Structures,COMP3251,
The University of Edinburgh,,INFR10061,Elements of Programming Languages,COMP3259,
The University of Edinburgh,,INFR11247,Computer Graphics: Geometry and Simulation (UG),COMP3271,
The University of Edinburgh,,INFR11247,Computer Graphics: Geometry and Simulation (UG),COMP3271,
The University of Edinburgh,,INFR10080,Introduction to Databases,COMP3278,
The University of Edinburgh,,INFR11251,Image and Vision Computing (UG),COMP3317,
The University of Edinburgh,,INFR11251,Image and Vision Computing (UG),COMP3317,
The University of Edinburgh,,INFR11218,Algorithmic Game Theory and its Applications (UG),COMP3352,
The University of Edinburgh,,INFR11218,Algorithmic Game Theory and its Applications (UG),COMP3352,
The University of Edinburgh,,INFR11160,Bioinformatics 1,COMP3353,
The University of Edinburgh,,INFR11221,Introduction to Modern Cryptography (UG),COMP3357,
The University of Edinburgh,,INFR11221,Introduction to Modern Cryptography (UG),COMP3357,
The University of Edinburgh,,INFR10078,Foundations of Natural Language Processing,COMP3361,
The University of Edinburgh,,INFR10078,Foundations of Natural Language Processing,COMP3361,
The University of Edinburgh,,INFR10079,Operating Systems,COMP3230,
The University of Edinburgh,,INFR10079,Operating Systems,COMP3230,
The University of Edinburgh,,INFR10079,Operating Systems,COMP3230,
The University of Edinburgh,,INFR10074,Computer Communications and Networks,COMP3234,
The University of Edinburgh,,INFR10065,Compiling Techniques,COMP3235,
The University of Edinburgh,,INFR10052,Algorithms and Data Structures,COMP3250,
The University of Edinburgh,,INFR10080,Introduction to Databases,COMP3278,
The University of Edinburgh,,INFR11217,Advanced Database Systems,COMP3323,
The University of Edinburgh,,INFR11218,Algorithmic Game Theory and its Applications,COMP3352,
The University of Edinburgh,,INFR10067,Computer Security,COMP3355,
The University of Edinburgh,,INFR10054,computational cognitive sciences,CSEL0001,
The University of Edinburgh,,INFR10078,Foundations of Natural Language Processing,CSEL0001,
The University of Edinburgh,,INFR11202,Machine Learning Theory,CSEL0001,
The University of Edinburgh,,INFR10022,Professional Issues,CSEL0002,
The University of Edinburgh,,INFR11144,Blockchains and Disributed Ledgers,FITE2010,
University of Melbourne,,COMP30023,Computer Systems,COMP3230,
University of Melbourne,,COMP20007,Design of Algorithms,COMP3251,
University of Melbourne,,COMP30024,Artificial Intelligence,COMP3270,
University of Melbourne,,COMP30027,Machine Learning,COMP3314,
University of Melbourne,,COMP900016,Computational Genomics,COMP3353,
University of Melbourne,,comp20008,Elements of Data Processing,CSEL0002,
University of Melbourne,,COMP30023,Computer Systems,COMP3230,
University of Melbourne,,COMP20007,Design of Algorithms,COMP3250,
University of Melbourne,,SWEN30006,Software Modelling and Design,COMP3297,
University of Melbourne,,COMP30027,Machine Learning,COMP3314,
University of Melbourne,,INFO30009,Game Design,COMP3329,
University of Melbourne,,COMP20008,Elements of Data Processing,CSEL0001,
University of Melbourne,,INFO20003,Database Systems,COMP3278,
University of Melbourne,,SWEN30006,Software Modelling and Design,COMP3297,
University of Melbourne,,COMP20008,Elements of Data Processing,CSEL0001,
University of Melbourne,,COMP20007,Design of Algorithms,COMP3250,
University of Melbourne,,COMP90048,Declarative Programming,COMP3258,
University of Melbourne,,COMP30024,Artificial Intelligence,COMP3270,
University of Melbourne,,COMP90016,Computational Genomics,COMP3353,
University of Melbourne,,COMP20008,Elements of Data Processing,CSEL0001,
University of Melbourne,,UNIB20018,Going Places - Travelling Smarter,NCSE0001,
University of Melbourne,,PHIL20033,The Philosophy of Mind,NCSE0002,
University of Melbourne,,MUSI20149,Music Psychology,NCSE0003,
University of Melbourne,,SCRN20011,Hollywood and Entertainment,NCSE0004,
University of Melbourne,,COMP20007,Design of Algorithms,COMP3250,
University of Melbourne,,COMP20008,Elements of Data Processing,CSEL0002,
University of Melbourne,,INFO30004,Usability Engineering,CSEL0003,
University of Melbourne,,PHIL30043,The Power and Limits of Logic,NCSE0001,
University of Melbourne,,COMP30019,,COMP3271,
University of Melbourne,,COMP30025,,COMP3293,
University of Melbourne,,COMP30020,,CSEL0002,
University of Melbourne,,COMP30018,,CSEL0003,
University of Melbourne,,SWEN40004,,CSEL0003,
University of Melbourne,,COMP30018,,CSEL0004,
University of Melbourne,,COMP9007,,CSIS0234,
University of Melbourne,,COMP90045,,CSIS0235,
University of Melbourne,,COMP20007,,CSIS0250,
University of Melbourne,,COMP30024,,CSIS0270,
University of Melbourne,,COMP90015,,CSIS0402,
The University of North Carolina at Chapel Hill,,COMP520,Compilers,COMP3235,
The University of North Carolina at Chapel Hill,,COMP550,Algorithm and Analysis,COMP3250,
The University of North Carolina at Chapel Hill,,COMP455,Model of Languages and Computation,CSEL0001,
The University of North Carolina at Chapel Hill,,COMP590,Privacy Enhancing Technologies,CSEL0002,
The University of North Carolina at Chapel Hill,,COMP520,Compiling Techniques,COMP3235,
The University of North Carolina at Chapel Hill,,COMP523,Software Engineering Lab,COMP3297,
The University of North Carolina at Chapel Hill,,COMP562,Introduction to Machine Learning,COMP3314,
The University of North Carolina at Chapel Hill,,COMP533,Distributed Systems,CSEL0001,
The University of North Carolina at Chapel Hill,,COMP790-125,Advanced Machine Leanring,COMP3314,
The University of North Carolina at Chapel Hill,,COMP116,Introduction to Scientific Programming,CSEL0001,
The University of North Carolina at Chapel Hill,,COMP790-058,Algorithmics of Motion,CSEL0002,
The University of North Carolina at Chapel Hill,,COMP562,Introduction to Machine Learning,CSEL0004,
The University of North Carolina at Chapel Hill,,PHIL155,Intro to Mathematical Logic,NCSE0002,
The University of North Carolina at Chapel Hill,,MATH119,Introduction to Mathematical Modeling,NCSE0003,
The University of Ottawa,,SEG2105,INTRO TO SOFTWARE ENGINEERING,COMP3297,
The University of Ottawa,,FLS1510,Communication orale et écrite en français langue seconde,NCSE0001,
The University of Salzburg,,511.034,Introduction to Operating Systems,COMP3230,
The University of Salzburg,,511.065,Software Engineering,COMP3297,
The University of Salzburg,,856.154,IP: Application Development,CSEL0001,
The University of Salzburg,,612.017,Presentation Skills,NCSE0001,
The University of Salzburg,,511.120,Introduction to Image Processing,CSEL0004,
The University of Salzburg,,856.113,Big Data. Introduction and data analytics,CSEL0005,
The University of Salzburg,,856.153,Practice: Software Development,CSEL0006,
The University of Salzburg,,856.163,IP: Application Development,CSEL0008,
The University of Salzburg,,911.235,Machine Learning,CSEL0009,
The University of Salzburg,,316.111,Music History 1,NCSE0001,
The University of Salzburg,,327.403,Contrastive and historical comparison of English and German,NCSE0002,
The University of Salzburg,,603.063,"Modern History (Politics, History and Culture in Austria)",NCSE0003,
The University of Salzburg,,990.640,German as a foreign language,NCSE0004,
The University of Salzburg,,300.817,Institutions of the European Union (with excursion),NCSE0005,
The University of Salzburg,,300.824,Introduction to the Politics of the European Union II,NCSE0006,
The University of Salzburg,,990.241,"German as a Foreign Language. Intermediate I, B1",NCSE0007,
The University of Salzburg,,603.082,"Contemporary History (Politics, history and culture in Austr",NCSE0008,
The University of Salzburg,,603.761,Austrian History (Nations and Nationalism in Central Europe:,NCSE0009,
The University of Sussex,,G6032,Computer Vision,COMP3317,
The University of Sussex,,G5114,Advanced Natural Language Engineering,COMP3361,
The University of Sydney,,COMP2123,Data structures and algorithms,COMP2119,
The University of Sydney,,DATA1002,Informatics: Data and Computation,CSEL0001,
The University of Sydney,,DATA1001,Foundations of Data Science,CSEL0002,
The University of Sydney,,COMP4318,Machine Learning and Data Mining,CSEL0003,
The University of Sydney,,COMP2123,Data Structures and Algorithms,COMP2119,
The University of Sydney,,INFO113,Object-Oriented Programming,COMP2396,
The University of Sydney,,COMP3027,Algorithm Design,COMP3250,
The University of Sydney,,COMP3027,Algorithm Design,COMP3250,
The University of Sydney,,COMP3308,Introduction to Artificial Intelligence,COMP3270,
The University of Sydney,,COMP3308,Introduction to Artificial Intelligence,COMP3270,
The University of Sydney,,COMP3221,Distributed Systems,COMP3402,
The University of Sydney,,DATA1001,Foundations of Data Science,CSEL0001,
The University of Toronto,,CSC369H1,Operating Systems,COMP3230,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC301H1,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC209H1,Software Tools and Systems Programming,CSEL0001,
The University of Toronto,,CSC369,Operating Systems,COMP3230,
The University of Toronto,,CSC369H1,Operating systems,COMP3230,
The University of Toronto,,CSC369H1,Operating Systems,COMP3230,
The University of Toronto,,CSC373,"Algorithm Design, Analysis and Complexity",COMP3250,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC384,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC384H1,Introduction to artificial intelligence,COMP3270,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC301H1,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC301,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC301H1,Introduction to software engineering,COMP3297,
The University of Toronto,,CSC309H1,Programming on the web,COMP3322,
The University of Toronto,,RLG209H1,Justifying Religious Belief,NCSE0001,
The University of Toronto,,CSC369,Operating Systems,COMP3230,
The University of Toronto,,CSC369H1,Operating System,COMP3230,
The University of Toronto,,CSC358H1,Principles of Computer Networks,COMP3234,
The University of Toronto,,CSC358,Principles of Computer Networks,COMP3234,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC373,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC324H1,Principles of Programming Languages,COMP3259,
The University of Toronto,,CSC324H1,Principles of Programming Languages,COMP3259,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC343,Introduction to Databases,COMP3278,
The University of Toronto,,CSC301H1,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC411H1,Machine Learning and Data Mining,COMP3314,
The University of Toronto,,CSC411H1,Machine Learning and Data Mining,COMP3314,
The University of Toronto,,CSC320H1,Introduction to Visual Computing,COMP3317,
The University of Toronto,,CSC401H1,Natural Language Computing,CSEL0001,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis, and Complexity",COMP3251,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC343H1,Introduction to Databases,COMP3278,
The University of Toronto,,CSC309H1,Programming on the Web,COMP3322,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC343H1,Introduction to Databases,COMP3278,
The University of Toronto,,CSC311H1,Introduction to Machine Learning,COMP3314,
The University of Toronto,,CSCC69H3,Operating Systems,COMP3230,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSCC24H3,Principles of Programming Languages,COMP3259,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSCD84H3,Artificial Intelligence,COMP3270,
The University of Toronto,,CSC317H1,Computer Graphics,COMP3271,
The University of Toronto,,CSCC11H3,Introduction to Machine Learning and Data Mining,COMP3314,
The University of Toronto,,CSC309H1,Programming on the Web,COMP3322,
The University of Toronto,,CSCC09H3,Programming on the Web,COMP3322,
The University of Toronto,,CSC343H1,Introduction to databases,COMP3278,
The University of Toronto,,CSC369H1,Operating Systems,COMP3230,
The University of Toronto,,CSC369H1,Operating Systems,COMP3230,
The University of Toronto,,CSC358H5,S Principles of Computer Networks,COMP3234,
The University of Toronto,,CSC358H1,Principles of Computer Networks,COMP3234,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC324H1,Principles of Programming Languages,COMP3259,
The University of Toronto,,CSC384H5,S Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC343H1,Introduction to Databases,COMP3278,
The University of Toronto,,CSC343H5,S Introduction to Databases,COMP3278,
The University of Toronto,,CSC301H1,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC301H5,S Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC301H1,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC309H1,Programming on the Web,COMP3322,
The University of Toronto,,CSC367H1,Parallel Programming,CSEL0001,
The University of Toronto,,STA107H5,S An Introduction to Probability and Modelling,NCSE0001,
The University of Toronto,,ECO375H1,Applied Econometrics I,NCSE0001,
The University of Toronto,,CSC358H1,Principles of Computer Networks,COMP3234,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC324H1,Principles of Programming Languages,COMP3259,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC411H1,Machine Learning and Data Mining,COMP3314,
The University of Toronto,,CSC369H1,Operating Systems,COMP3230,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC343H1,Introduction to Databases,COMP3278,
The University of Toronto,,CSC411H1,Machine Learning and Data Mining,COMP3314,
The University of Toronto,,CSC358H1,Principles of Computer Networks,COMP3234,
The University of Toronto,,CSC373H1,"Algorithm Design, Analysis & Complexity",COMP3250,
The University of Toronto,,CSC324H1,Principles of Programming Languages,COMP3259,
The University of Toronto,,CSC384H1,Introduction to Artificial Intelligence,COMP3270,
The University of Toronto,,CSC301H1,Introduction to Software Engineering,COMP3297,
The University of Toronto,,CSC320H1,Introduction to Visual Computing,COMP3317,
The University of Toronto,,CSC318H1,The Design of Interactive Computational Media,CSEL0001,
The University of Toronto,,CSC369H1,,CSIS0230,
The University of Toronto,,CSC488H1,,CSIS0235,
The University of Toronto,,CSC384H1,,CSIS0270,
The University of Toronto,,CSC301H1,,CSIS0297,
The University of Toronto,,CSC309H1,,CSIS0322,
The University of Toronto,,MIE250H1,,CSIS0396,
The University of Toronto,,CSC369H1,,CSIS0230,
The University of Toronto,,CSC458H1,,CSIS0234,
The University of Toronto,,CSC373H1,,CSIS0250,
The University of Toronto,,CSC324H1,,CSIS0259,
The University of Toronto,,CSC384H1,,CSIS0270,
The University of Toronto,,CSC418H1,,CSIS0271,
The University of Toronto,,CSC343H1,,CSIS0278,
The University of Toronto,,CSC301H1,,CSIS0297,
