University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
King's College London,U.K.,-,"Drugs, Disease, and Demi-Gods: Health and Healing in the Early Modern World",HISTxxxx,-
King's College London,U.K.,-,Entrepreneurial Family Firms,FINAxxxx,-
King's College London,U.K.,-,Epistemology I,PHILxxxx,-
King's College London,U.K.,-,Epistemology II,PHILxxxx,-
King's College London,U.K.,-,Europe in the Second World War,HISTxxxx,-
King's College London,U.K.,-,European History 1000 to 1500,HISTxxxx,-
King's College London,U.K.,-,Experience of War,HISTxxxx,-
King's College London,U.K.,-,"Experimental Theatre: Poems, Playtexts, Manifestos",ENGLxxxx,-
King's College London,U.K.,-,Figurations of Conspiracy and the Politics of Knowledge in Contemporary American Culture,ENGLxxxx,-
King's College London,U.K.,-,Fin de Siecle,ENGLxxxx,-
King's College London,U.K.,-,French Cinema and Its Others,CLITxxxx,-
King's College London,U.K.,-,French New Wave,CLITxxxx,-
King's College London,U.K.,-,Greek Philosophy II: Aristotle,PHILxxxx,-
King's College London,U.K.,-,Historical Origins of Economic Underdevelopment in Africa,CCGL9013,-
King's College London,U.K.,-,History and Memory I,HISTxxxx,-
King's College London,U.K.,-,Imperial Britain? Britain and Empire c.1860-1964,HISTxxxx,-
King's College London,U.K.,-,Introduction to Film Studies: Forms,CLITxxxx,-
King's College London,U.K.,-,Introduction to Philosophy of Language,LINGxxxx,-
King's College London,U.K.,-,Introduction to the Philosophy of Religion,PHILxxxx,-
King's College London,U.K.,-,Language on the Edge,ENGLxxxx,-
King's College London,U.K.,-,Language on the Edge,LCOMxxxx,-
King's College London,U.K.,-,"Language, Culture and Mind",LINGxxxx,-
King's College London,U.K.,-,Mapping Modernism,ENGLxxxx,-
King's College London,U.K.,-,Marketing,MKTG2501,-
King's College London,U.K.,-,"Memory, Politics and Society in Portuguese and Brazilian Cinema",CLITxxxx,-
King's College London,U.K.,-,Performing Culture,CLITxxxx,-
King's College London,U.K.,-,"Political Economy: Approaches, Concepts and Issues",POLIxxxx,-
King's College London,U.K.,-,Political Philosophy I,PHILxxxx,-
King's College London,U.K.,-,Politics and Society in Modern Britain II: 1850 to 1945,HISTxxxx,-
King's College London,U.K.,-,Prose Fiction,ENGLxxxx,-
King's College London,U.K.,-,Russia in the Age of Anna Karenina,HISTxxxx,-
King's College London,U.K.,-,"Seapower, Empires and Strategy",HISTxxxx,-
King's College London,U.K.,-,Shocks of the New: Modernist Poetry and Prose,ENGLxxxx,-
King's College London,U.K.,-,Social Justice: Ethnographic Insights,POLIxxxx,-
King's College London,U.K.,-,The Causes of War,POLI3119,-
King's College London,U.K.,-,The Contemporary Global Novel,ENGLxxxx,-
King's College London,U.K.,-,The History of Western Political Ideas II: From c.1700 to the Present,CCHU9068,-
King's College London,U.K.,-,The Integration of the European Union: Part 2,POLI3127,-
King's College London,U.K.,-,The Political Economy of China,ECON2264,-
King's College London,U.K.,-,The Second World War in Europe,HISTxxxx,-
King's College London,U.K.,-,Unlocking Early Modern Letters,ENGLxxxx,-
King's College London,U.K.,-,US Slavery and the Literary Imagination,ENGLxxxx,-
King's College London,U.K.,-,War and Society,HISTxxxx,-
King's College London,U.K.,-,World History - Material Culture (1500-1900),HISTxxxx,-
King's College London,U.K.,-,"Worlds of the British Empire II: Empire and After, 1880 to 1960",HISTxxxx,-
Lancaster University,U.K.,-,Advanced Film Theory,CLITxxxx,-
Lancaster University,U.K.,-,Consumer Behaviour,MKTG3501,-
Lancaster University,U.K.,-,Corporate Communication,ENGLxxxx,-
Lancaster University,U.K.,-,Criminological Thought,SOCIxxxx,-
Lancaster University,U.K.,-,Discourse Analysis: Looking at Language in Use,LING2023,-
Lancaster University,U.K.,-,Fundamentals: Film (Part 1),CLITxxxx,-
Lancaster University,U.K.,-,Fundamentals: Film (Part 2),CLITxxxx,-
Lancaster University,U.K.,-,"Gender Studies: Identities, Inequalities and Politics",GENDxxxx,-
Lancaster University,U.K.,-,"Gender Studies: Identities, Inequalities and Politics",SOCIxxxx,-
Lancaster University,U.K.,-,Hollywood and Beyond: Global Cinema,CLITxxxx,-
Lancaster University,U.K.,-,"Literature, Film, and Media",ENGLxxxx,-
Lancaster University,U.K.,-,Society on Screen: The Language of Film,CLITxxxx,-
Lancaster University,U.K.,-,The Theory and Practice of Criticism,ENGLxxxx,-
Lancaster University,U.K.,-,Topics in Phonetic and Phonological Theory,LING2012,-
Newcastle University,U.K.,-,Art in the Creative City,ARTHxxxx/FINExxxx,-
Newcastle University,U.K.,-,Contemporary Cultures,ENGLxxxx,-
Newcastle University,U.K.,-,Continental Political Thought,PHILxxxx,-
Newcastle University,U.K.,-,"Cultural Phenomena and the Role of the Media, Digital/Social Media and PR",CLITxxxx,-
Newcastle University,U.K.,-,"Drama, Theatre & Performance",ENGLxxxx,-
Newcastle University,U.K.,-,Feminist Philosophy,PHILxxxx,-
Newcastle University,U.K.,-,Fictions of Migration,ENGLxxxx,-
Newcastle University,U.K.,-,Renaissance Bodies,ENGLxxxx,-
Newcastle University,U.K.,-,"Revolutionary Britain, 1789-1832",ENGLxxxx,-
Newcastle University,U.K.,-,Understanding Everyday Life,SOCIxxxx,-
Queen Mary University of London,U.K.,-,Global Shakespeare,ENGLxxxx,-
Queen Mary University of London,U.K.,-,Interaction and Discourse,ENGLxxxx,-
Queen Mary University of London,U.K.,-,Introduction to English Syntax,LINGxxxx,-
Queen Mary University of London,U.K.,-,Japanese Language and Culture I,JAPNxxxx,-
Queen Mary University of London,U.K.,-,London and Its Museums,ARTHxxxx/FINExxxx,-
Queen Mary University of London,U.K.,-,London: Walking the City,ENGLxxxx,-
Queen Mary University of London,U.K.,-,Microeconomics II,ECON2210,-
Queen Mary University of London,U.K.,-,"Modern Art in Britain, Europe, and America: 1900-1950",ARTHxxxx/FINExxxx,-
Queen Mary University of London,U.K.,-,Psychology of Individual Differences,PSYC2019,-
Queen Mary University of London,U.K.,-,"Sex, Gender and Language",ENGLxxxx,-
Queen Mary University of London,U.K.,-,Sociolinguistic Variation and Change,LINGxxxx,-
Queen Mary University of London,U.K.,-,Syntax I: The Structure of English,LINGxxxx,-
"Royal Holloway, University of London",U.K.,-,Augustus,HISTxxxx,-
"Royal Holloway, University of London",U.K.,-,Contemporary Britain for the Social Sciences: Government & Citizenship,POLIxxxx,-
"Royal Holloway, University of London",U.K.,-,Encountering Medieval Literature: Beowulf to Chaucer,ENGLxxxx,-
"Royal Holloway, University of London",U.K.,-,Global Challenges: Historical Perspectives on the Twenty-First Century World,HISTxxxx,-
"Royal Holloway, University of London",U.K.,-,"Intensive Shakespeare: Comedy, History, Tragedy",ENGLxxxx,-
"Royal Holloway, University of London",U.K.,-,Inventing the Novel,ENGLxxxx,-
"Royal Holloway, University of London",U.K.,-,"Spanish and Portuguese Empires in the Americas, 1450-1650",HISTxxxx,-
"Royal Holloway, University of London",U.K.,-,"The Politics of Post-War Europe, 1945-2000",HISTxxxx,-
"Royal Holloway, University of London",U.K.,-,Witchcraft and Drama 1576-1642,ENGLxxxx,-
SOAS University of London,U.K.,-,Art of the Islamic World: Objects in Context,ARTH2065,-
SOAS University of London,U.K.,-,Chinese Cinema,CLITxxxx,-
SOAS University of London,U.K.,-,"Cool Japan: Manga, Anime, Sushi",SOCI2089,-
SOAS University of London,U.K.,-,Decolonising Pop: K-Pop and Beyond,SOCIxxxx,-
SOAS University of London,U.K.,-,Japanese Cinema,JAPNxxxx,-
SOAS University of London,U.K.,-,Japanese-English Translation,JAPNxxxx,-
SOAS University of London,U.K.,-,Place and Space in East Asian Art,ARTHxxxx,-
Swansea University,U.K.,-,Critical Criminology of Sports and Leisure,SOCIxxxx,-
Swansea University,U.K.,-,Digital Futures,SOCIxxxx,-
Swansea University,U.K.,-,Enterprise & Creativity: Entrepreneurship in Practice,MGMT3415,-
Swansea University,U.K.,-,Human Resource Management,MGMT3434,-
Swansea University,U.K.,-,International Marketing,MKTG3523,-
Swansea University,U.K.,-,"Media, Crime & Criminal Justice",SOCIxxxx,-
The London School of Economics and Political Science,U.K.,-,Introduction to Econometrics,ECON2280,-
The University of Edinburgh,U.K.,-,Approaches to Visual Culture,CLITxxxx,-
The University of Edinburgh,U.K.,-,Business Analytics and Information Systems,IIMT3636,-
The University of Edinburgh,U.K.,-,Business Research Methods II: Applications and Analysis,MKTG3502,-
The University of Edinburgh,U.K.,-,Creative Writing Part 2: Prose,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Critical Practice: Performance,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Critical Practice: Poetry,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Cross-linguistic Variation: Limits and Theories,ENGLxxxx,-
The University of Edinburgh,U.K.,-,English in Time and Space,ENGLxxxx,-
The University of Edinburgh,U.K.,-,English Literature 2 (VS2),ENGLxxxx,-
The University of Edinburgh,U.K.,-,"English Literature in the World, 1380-1788",ENGLxxxx,-
The University of Edinburgh,U.K.,-,"Fiction and the Gothic, 1840-1940",ENGLxxxx,-
The University of Edinburgh,U.K.,-,First Language Acquisition (Honours),LINGxxxx,-
The University of Edinburgh,U.K.,-,Foundation French Language 3,FREN2002,-
The University of Edinburgh,U.K.,-,Foundations of Natural Language Processing,COMP3361,-
The University of Edinburgh,U.K.,-,Global Englishes,LINGxxxx,-
The University of Edinburgh,U.K.,-,Guided Research in Linguistics and English Language B,ENGLxxxx,-
The University of Edinburgh,U.K.,-,"Her Own Life? The Politics of Religion and the Emergence of the Female Subject, 1650-1700",ENGLxxxx,-
The University of Edinburgh,U.K.,-,Historical Linguistics,LING2070,-
The University of Edinburgh,U.K.,-,Historical Phonology,LINGxxxx,-
The University of Edinburgh,U.K.,-,Human Resource Management 2,MGMT3434,-
The University of Edinburgh,U.K.,-,Human Rights and Social Justice: Social Work and the Law,SOWK9999,-
The University of Edinburgh,U.K.,-,India in the 18th and 19th Centuries: From Mughal Empire to British Empire,HISTxxxx,-
The University of Edinburgh,U.K.,-,Informatics 1 - Object Oriented Programming,COMP2396,-
The University of Edinburgh,U.K.,-,International Marketing,MKTG3523,-
The University of Edinburgh,U.K.,-,Intimate Relationships,SOCIxxxx,-
The University of Edinburgh,U.K.,-,Introduction to Gaelic Language and Culture,EUSTxxxx,-
The University of Edinburgh,U.K.,-,Language and Communication in Health and Society,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Linguistic Theory and the Structure of English,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Linguistics and English Language 1B,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Linguistics Theory and the Structure of English,ENGLxxxx,-
The University of Edinburgh,U.K.,-,"Literary Studies 2A: English Literature in the World, 1380-1788",ENGLxxxx,-
The University of Edinburgh,U.K.,-,Logic 1,PHIL1068,-
The University of Edinburgh,U.K.,-,Modern China in Literature and Film B,CHIN2153,-
The University of Edinburgh,U.K.,-,Origins and Evolution of Language (Hons),LINGxxxx,-
The University of Edinburgh,U.K.,-,Philosophy of Religion,PHILxxxx,-
The University of Edinburgh,U.K.,-,Philosophy of Time,PHILxxxx,-
The University of Edinburgh,U.K.,-,Phonological Theory,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Pragmatics,LING2022,-
The University of Edinburgh,U.K.,-,Pre-modern East Asian History and the Forces that Shaped It,HISTxxxx,-
The University of Edinburgh,U.K.,-,"Romanticism: Themes, Genres and Contexts",ENGLxxxx,-
The University of Edinburgh,U.K.,-,Scots and Scottish English,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Scottish Literature 2b,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Second Language Acquisition (Honours),ENGLxxxx,-
The University of Edinburgh,U.K.,-,Slavery and Forced Labour in the British Atlantic World,HISTxxxx,-
The University of Edinburgh,U.K.,-,Social Anthropology 1B: Anthropology Matters,SOCIxxxx,-
The University of Edinburgh,U.K.,-,Speech Processing (Hons),LING2067,-
The University of Edinburgh,U.K.,-,Speech Production and Perception,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Speech Synthesis,LINGxxxx,-
The University of Edinburgh,U.K.,-,Statistics and Quantitative Methods,LING2071,-
The University of Edinburgh,U.K.,-,Stylistics,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Syntax: Theory and Practice,ENGLxxxx,-
The University of Edinburgh,U.K.,-,The Canterbury Tales,ENGLxxxx,-
The University of Edinburgh,U.K.,-,Theories of International Relations,POLIxxxx,-
The University of Edinburgh,U.K.,-,War and Justice,POLIxxxx,-
The University of Edinburgh,U.K.,-,Working and Relating: Developing Your People Skills,SOWKxxxx,-
The University of Manchester,U.K.,-,Art After Modernism: Approaching Contemporary Art,ARTH2096,-
The University of Manchester,U.K.,-,Art and Ecologies,ARTHxxxx,-
The University of Manchester,U.K.,-,Brain & Behaviour,PSYC2022,-
The University of Manchester,U.K.,-,Creative Writing: Creative Non-Fiction,ENGLxxxx,-
The University of Manchester,U.K.,-,Forensic Psychology,PSYCxxxx,-
The University of Manchester,U.K.,-,Geographies of Globalisation,GEOGxxxx,-
The University of Manchester,U.K.,-,Global Contexts of Business and Management,MGMTxxxx,-
The University of Manchester,U.K.,-,Human Resource Management,MGMT3434,-
The University of Manchester,U.K.,-,Sensation & Perception,PSYC2051,-
The University of Manchester,U.K.,-,Variationist Sociolinguistics,LCOMxxxx,-
The University of Nottingham,U.K.,-,"Composing for Words, Theatre and Moving Image",MUSIxxxx,-
The University of Nottingham,U.K.,-,Introduction to Early Music,MUSIxxxx,-
The University of Nottingham,U.K.,-,Repertoire Studies 2: Twentieth-Century Music,MUSIxxxx,-
The University of Nottingham,U.K.,-,Skills in Composition,MUSIxxxx,-
The University of Sheffield,U.K.,-,Cities,GEOGxxxx,-
The University of Sheffield,U.K.,-,Cities and Modernities,GEOG2132,-
The University of Sheffield,U.K.,-,Development Planning & the State,POLIxxxx,-
The University of Sheffield,U.K.,-,Globalisation and World Cultures,SOCI2087,-
The University of Sheffield,U.K.,-,Past Environmental Change,GEOG2124,-
The University of Sheffield,U.K.,-,Political Geographies,GEOG2136,-
The University of Sheffield,U.K.,-,Urban Analytics,GEOGxxxx,-
University College London,U.K.,-,Critical Race Theory,PHILxxxx,-
University College London,U.K.,-,Literary London,ENGLxxxx,-
University College London,U.K.,-,The Dark Side of London,CLITxxxx,-
University of Aberdeen,U.K.,-,Introduction to Old English Language,ENGLxxxx,-
University of Aberdeen,U.K.,-,Transformations: Literature and Change in the Modern World,ENGLxxxx,-
University of Birmingham,U.K.,-,Aesthetics through History,PHILxxxx,-
University of Birmingham,U.K.,-,Applied Linguistics,LCOMxxxx,-
University of Birmingham,U.K.,-,Corpus Linguistics,ENGLxxxx/LCOMxxxx,-
University of Birmingham,U.K.,-,Decadents and Moderns,ENGLxxxx,-
University of Birmingham,U.K.,-,Discourse Analysis,ENGLxxxx,-
University of Birmingham,U.K.,-,Impressionism and After: Art and Society in Late Nineteenth-Century France,ARTHxxxx/FINExxxx,-
University of Birmingham,U.K.,-,Introduction to the History of Christianity,HISTxxxx,-
University of Birmingham,U.K.,-,Making Culture: New Ways of Reading Things,ARTHxxxx/FINExxxx,-
University of Birmingham,U.K.,-,Michelangelo,ARTHxxxx/FINExxxx,-
University of Birmingham,U.K.,-,Muslim Women’s Popular Fiction,ENGLxxxx,-
University of Birmingham,U.K.,-,New World Orders? Literature after 1945,ENGLxxxx,-
University of Birmingham,U.K.,-,"Power, Society, Politics: Religious Art in Northern Europe, c.1400-1600",ARTHxxxx/FINExxxx,-
University of Birmingham,U.K.,-,Reading Art History,ARTHxxxx/FINExxxx,-
University of Birmingham,U.K.,-,Romantics and Victorians,ENGLxxxx,-
University of Birmingham,U.K.,-,Shakespeare: Jacobean,ENGLxxxx,-
University of Birmingham,U.K.,-,Sociolinguistics,ENGLxxxx,-
University of Birmingham,U.K.,-,Twenty-First-Century Literature,ENGLxxxx,-
University of Bristol,U.K.,-,Chaucer and Chaucerians,ENGLxxxx,-
University of Bristol,U.K.,-,Cities and Communities in the Urban Age,GEOGxxxx,-
University of Bristol,U.K.,-,Concise Crimes: The Short Story in Detective Fiction,ENGLxxxx,-
University of Bristol,U.K.,-,"Creative Writing, Prose Fiction: Representing the World",ENGLxxxx,-
University of Bristol,U.K.,-,Creative Writing: Poetry,ENGLxxxx,-
University of Bristol,U.K.,-,Dangerous Books,ENGLxxxx,-
University of Bristol,U.K.,-,Darkest London,ENGLxxxx,-
University of Bristol,U.K.,-,Decade of Discord: Britain in the 1970’s,HISTxxxx,-
University of Bristol,U.K.,-,Development Studies ,POLIxxxx,-
University of Bristol,U.K.,-,Eighteenth-Century Women's Writing,ENGLxxxx,-
University of Bristol,U.K.,-,Illness Narratives,ENGLxxxx,-
University of Bristol,U.K.,-,Old English Language and Literature,ENGLxxxx,-
University of Bristol,U.K.,-,Social Policy and Development ,SOWKxxxx,-
University of Bristol,U.K.,-,The Author as Character,ENGLxxxx,-
University of Bristol,U.K.,-,The Black Death in England,HISTxxxx,-
University of Bristol,U.K.,-,Utopian Literature,ENGLxxxx,-
University of Bristol,U.K.,-,What is a Society?,SOCIxxxx,-
University of Cambridge,U.K.,-,Cambridge and its Writers: 1209 - Present,ENGLxxxx,-
University of Cambridge,U.K.,-,Celebrity and Social Media Marketing,SOCIxxxx,-
University of Cambridge,U.K.,-,Literary London: from Shakespeare to Sherlock,ENGLxxxx,-
University of Cambridge,U.K.,-,‘Infinite Variety’: Shakespearean Drama,ENGLxxxx,-
University of East Anglia,U.K.,-,Action / Abstraction: Art After 1945,ARTHxxxx/FINExxxx,-
University of East Anglia,U.K.,-,Austen and the Brontes: Reading the Romance,ENGLxxxx,-
University of East Anglia,U.K.,-,Films That Made US American: 1980s Through the Movies,AMER2022,-
University of East Anglia,U.K.,-,"Gender, Victimisation and Offending",SOCI2081,-
University of East Anglia,U.K.,-,Intercultural Communication Across Borders,LCOMxxxx,-
University of East Anglia,U.K.,-,Learning on Site: The Sainsbury Centre for Visual Arts,ARTHxxxx/FINExxxx,-
University of East Anglia,U.K.,-,"Media, Globalisation and Culture",JMSC2019,-
University of East Anglia,U.K.,-,"Media, Globalisation and Culture",LCOMxxxx,-
University of East Anglia,U.K.,-,Reading Plays ,ENGLxxxx,-
University of East Anglia,U.K.,-,Romanticism 1780-1840,ENGLxxxx,-
University of East Anglia,U.K.,-,The Lives of Objects: Stories and Interpretations,ARTHxxxx/FINExxxx,-
University of East Anglia,U.K.,-,The Media and Identity,LCOMxxxx,-
University of Essex,U.K.,-,Comparative Political Analysis,POLIxxxx,-
University of Essex,U.K.,-,"Development, N.G.Os and Foreign Aid",POLIxxxx,-
University of Essex,U.K.,-,Ethics and Public Policy,POLIxxxx,-
University of Essex,U.K.,-,Institutions of Democracy,POLIxxxx,-
University of Essex,U.K.,-,Language in Society,LINGxxxx,-
University of Essex,U.K.,-,"Race, Class and Gender",CLITxxxx,-
University of Essex,U.K.,-,Supernatural and Natural Worlds in Early Modern Europe,CLITxxxx,-
University of Exeter,U.K.,-,"Adaptation: Text, Image, Culture",CLITxxxx,-
University of Exeter,U.K.,-,Contemporary Society: Themes and Perspectives,SOCI2019,-
University of Exeter,U.K.,-,Environment and Society,SOCIxxxx,-
University of Exeter,U.K.,-,Ethnomusicology,SOCIxxxx,-
University of Exeter,U.K.,-,Game Theory,ECON2214,-
University of Exeter,U.K.,-,"Gender, Race and Migration in 20th and 21st-century German Literature",GRMNxxxx,-
University of Exeter,U.K.,-,Geographies of Environment and Sustainability,CCGL9040,-
University of Exeter,U.K.,-,German Intermediate Two,GRMN3001,-
University of Exeter,U.K.,-,Global Lives: Decolonial Geographies,GEOGxxxx,-
University of Exeter,U.K.,-,Ideas in Geography,GEOGxxxx,-
University of Exeter,U.K.,-,Intercultural Communication,LCOMxxxx,-
University of Exeter,U.K.,-,Intermediate Macroeconomics,ECON2220,-
University of Exeter,U.K.,-,Introduction to Biological Psychology,PSYC2022,-
University of Exeter,U.K.,-,Introduction to Finance,FINA1310,-
University of Exeter,U.K.,-,Romance from Chaucer to Shakespeare,ENGLxxxx,-
University of Exeter,U.K.,-,Romanticism,CLITxxxx,-
University of Exeter,U.K.,-,Youth and Age: Generations in German Fiction and Film,GRMNxxxx,-
University of Glasgow,U.K.,-,Glacial Landsystems,GEOGxxxx,-
University of Glasgow,U.K.,-,"History, Aesthetic, Genre",HISTxxxx,-
University of Glasgow,U.K.,-,Introduction to Scottish Culture,HISTxxxx,-
University of Glasgow,U.K.,-,Literature 1945-present,ENGLxxxx,-
University of Glasgow,U.K.,-,Non Glaciated Quaternary Environments,GEOGxxxx,-
University of Glasgow,U.K.,-,The Brothers Grimm and the European Fairy Tale,ENGLxxxx,-
University of Glasgow,U.K.,-,Transcultural Connections: ‘Classic’ Texts and their Adaptations across Cultures,CLITxxxx,-
University of Kent,U.K.,-,Acting,ENGLxxxx,-
University of Kent,U.K.,-,Armies at War 1914-1918,HISTxxxx,-
University of Kent,U.K.,-,Art Criticism,ARTHxxxx,-
University of Kent,U.K.,-,Big Data and Machine Learning,IIMT3642,-
University of Kent,U.K.,-,"Civil War America, 1848-1877",HISTxxxx,-
University of Kent,U.K.,-,Contemporary Culture and Media,SOCI2080,-
University of Kent,U.K.,-,Crime and Society,SOCIxxxx,-
University of Kent,U.K.,-,"Crime, Media and Culture",SOCI2067,-
University of Kent,U.K.,-,Description of Modern French,FRENxxxx,-
University of Kent,U.K.,-,Drawing: History and Practice,ARTHxxxx,-
University of Kent,U.K.,-,Early Medieval Europe,HISTxxxx,-
University of Kent,U.K.,-,Essential of Reporting,JMSC2013,-
University of Kent,U.K.,-,Europe and the World,POLI3127,-
University of Kent,U.K.,-,Film Histories,HISTxxxx,-
University of Kent,U.K.,-,Film Marketing and Distribution,JMSC2015,-
University of Kent,U.K.,-,Financial Markets and Institutions,FINA2330,-
University of Kent,U.K.,-,French Lower Intermediate B1,FREN3001,-
University of Kent,U.K.,-,Global Englishes,LINGxxxx,-
University of Kent,U.K.,-,Grammar for Everyone,LING2050,-
University of Kent,U.K.,-,Guilt and Redemption in Modern Literature,CLITxxxx,-
University of Kent,U.K.,-,History of British English,ENGLxxxx,-
University of Kent,U.K.,-,History of British English,LINGxxxx,-
University of Kent,U.K.,-,Interactive and Immersive Fictions,ENGLxxxx,-
University of Kent,U.K.,-,Introduction to Hinduism and Buddhism,BSTCxxxx,-
University of Kent,U.K.,-,Introduction to Military History (Part 2),HISTxxxx,-
University of Kent,U.K.,-,Introduction to Philosophy: Ethics,PHILxxxx,-
University of Kent,U.K.,-,Japanese Intermediate [language elective  (Japanese Language programme)],JAPNxxxx,-
University of Kent,U.K.,-,Japanese Upper Intermediate [language elective (Japanese Language programme)],JAPNxxxx,-
University of Kent,U.K.,-,Language and the Law: An Introduction to Forensic Linguistics,ENGLxxxx,-
University of Kent,U.K.,-,Language of Gaming,ENGLxxxx,-
University of Kent,U.K.,-,Language Processing,LINGxxxx,-
University of Kent,U.K.,-,Language Variation and Change,ENGLxxxx,-
University of Kent,U.K.,-,Latin American Fiction,CLITxxxx,-
University of Kent,U.K.,-,Learning and Teaching Languages,ENGLxxxx,-
University of Kent,U.K.,-,Learning and Teaching Languages,LINGxxxx,-
University of Kent,U.K.,-,Literature and Life: c.1400-1700,ENGLxxxx,-
University of Kent,U.K.,-,Making Performance 2,CLITxxxx,-
University of Kent,U.K.,-,"Marvels, Monsters and Freaks 1780-1920",HISTxxxx,-
University of Kent,U.K.,-,Modernism,ENGLxxxx,-
University of Kent,U.K.,-,Monarchy and Aristocracy in England 1460-1640,HISTxxxx,-
University of Kent,U.K.,-,Morphology,ENGLxxxx,-
University of Kent,U.K.,-,Morphology,LINGxxxx,-
University of Kent,U.K.,-,"Perceptions, Pathologies, Disorders: Reading and Writing Mental Health",ENGLxxxx,-
University of Kent,U.K.,-,Phonology,ENGLxxxx,-
University of Kent,U.K.,-,Project Management,IIMT3603,-
University of Kent,U.K.,-,Questions of French Cinema,FRENxxxx,-
University of Kent,U.K.,-,Reading Victorian Literature,ENGLxxxx,-
University of Kent,U.K.,-,Semantics and Pragmatics,ENGLxxxx,-
University of Kent,U.K.,-,Service Management,MKTG3525,-
University of Kent,U.K.,-,Shakespeare and Early Modern Drama,ENGLxxxx,-
University of Kent,U.K.,-,Sounds of English,LINGxxxx,-
University of Kent,U.K.,-,Stylistics: Language in Literature,LINGxxxx,-
University of Kent,U.K.,-,Syntax 1,ENGLxxxx,-
University of Kent,U.K.,-,Syntax 1,LING2032,-
University of Kent,U.K.,-,Texts and Contexts 2,FRENxxxx,-
University of Kent,U.K.,-,The Contemporary,ENGLxxxx,-
University of Kent,U.K.,-,The Rise of China,POLIxxxx,-
University of Kent,U.K.,-,The Rise of the United States Since 1880,HISTxxxx,-
University of Kent,U.K.,-,The United Nations,POLIxxxx,-
University of Kent,U.K.,-,The Unknown: Reading and Writing Creative Non-Fiction and Autofiction,ENGLxxxx,-
University of Kent,U.K.,-,Time: An Introduction,PHILxxxx,-
University of Kent,U.K.,-,TV: From Soap Operas to Sitcoms,CLITxxxx,-
University of Kent,U.K.,-,War and Diplomacy in Europe c.1850-2000,HISTxxxx,-
University of Kent,U.K.,-,War and Peace in International Society,POLIxxxx,-
University of Kent,U.K.,-,World Literature: An Introduction,CLITxxxx,-
University of Leeds,U.K.,-,American Danger,ENGLxxxx,-
University of Leeds,U.K.,-,"American Words, American Worlds, 1900-Present",ENGLxxxx,-
University of Leeds,U.K.,-,An Introduction to Global Events Management,MKTG9999,-
University of Leeds,U.K.,-,Behaviour in Organizations,MGMT3405,-
University of Leeds,U.K.,-,British Foreign Policy,POLIxxxx,-
University of Leeds,U.K.,-,"Children, Talk and Learning",ENGLxxxx,-
University of Leeds,U.K.,-,"Children, Young People, Families and the State (for GCIN major)",SOCI2053,-
University of Leeds,U.K.,-,Citizen Media,JMSCxxxx,-
University of Leeds,U.K.,-,Consumer Behaviour,MKTG3501,-
University of Leeds,U.K.,-,Consumer Society in Historical Perspective,HISTxxxx,-
University of Leeds,U.K.,-,Contemporary African Writing,ENGLxxxx,-
University of Leeds,U.K.,-,"Freedom, Power and Resistance: An Introduction to Political Ideas",POLIxxxx,-
University of Leeds,U.K.,-,Geographies of Global Insecurities: New Dynamics,GEOGxxxx,-
University of Leeds,U.K.,-,Global Empires,HISTxxxx,-
University of Leeds,U.K.,-,Intercultural Encounters: Skills and Concepts,LCOMxxxx,-
University of Leeds,U.K.,-,International Politics,POLIxxxx,-
University of Leeds,U.K.,-,Introduction to Film Studies II,CLITxxxx,-
University of Leeds,U.K.,-,Introduction to Management,MGMT2401,-
University of Leeds,U.K.,-,Introduction to Museum and Art Gallery Studies,ARTH2056,-
University of Leeds,U.K.,-,Italian Language B,ITAL3001,-
University of Leeds,U.K.,-,Making of the Modern World,POLI3103,-
University of Leeds,U.K.,-,Medieval Romans and the Shape of Afro-Eurasia Today,HISTxxxx,-
University of Leeds,U.K.,-,Milton,ENGLxxxx,-
University of Leeds,U.K.,-,Postcolonial Literature,ENGLxxxx,-
University of Leeds,U.K.,-,Prose Fiction Stylistics and the Mind,ENGLxxxx,-
University of Leeds,U.K.,-,Restoration and Eighteenth Century Writing,ENGLxxxx,-
University of Leeds,U.K.,-,Romantic Lyric Poetry,ENGLxxxx,-
University of Leeds,U.K.,-,Sex and Suffering in the Eighteenth-Century Novel,ENGLxxxx,-
University of Leeds,U.K.,-,The Documentary and Reality,JMSCxxxx,-
University of Leeds,U.K.,-,The English Country House: Making and Meaning,ARTHxxxx/FINExxxx,-
University of Leeds,U.K.,-,"The Grand Tour: Travels, Excavations, Collections",ARTHxxxx/FINExxxx,-
University of Leeds,U.K.,-,"Theatricalities: Beckett, Pinter, Kane",ENGLxxxx,-
University of Leeds,U.K.,-,Variant Modernism,ARTHxxxx,-
