University,University-Country,Exchange-Course-Code,Exchange-Course-Title,HKU-Course-Code,HKU-Course-Title
Utrecht University,Netherlands,201600028,Topical issues in health psychology,PSYC2065,Health psychology
Utrecht University,Netherlands,201600028,Topical Issues in Health Psychology,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,201700035,Individualisation and social policy,SOWK2132,International comparative social policy
Utrecht University,Netherlands,201800003,Youth and sexuality,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,201800017,Cultural Anthropology 3: History and Theory in Anthropology,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,201800017,Cultural Anthropology 3: History and Theory in Anthropology,TSOC9000,Unmapped advanced course for Sociology
Utrecht University,Netherlands,202000002,Psychology and Economic Behaviour ,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,ECB3IFMIB,International Financial Management,FINA2383,International financial management
Utrecht University,Netherlands,GEO2-3031,Introduction to GIS / Cartography,GEOG2090,Introduction to geographic information systems
Utrecht University,Netherlands,GEO2-3117,Planning Theory,GEOG2065,Urban planning: principles and practices
Utrecht University,Netherlands,GEO3-3021,European Integration,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,GEO3-3042 ,Transforming China: Local and global perspectives ,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,GEO3-3312,"Urban Geography III: World Cities and Urban Inequalities	",TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,GEO3-3312,"World Cities and Urban Inequalities	",TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,GEO3-3503,Development Cooperation,GEOG2030,Global development
Utrecht University,Netherlands,LI2V14001,Utopian Imagination,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,TL3V15002,The Politics of Language,TGCR9000,Global Citizenship for Social Sciences
Utrecht University,Netherlands,VR3V12004 ,"Postcolonial Configurations: Gender, Race and Culture",CLIT2045,Colonialism/postcolonialism
University of Auckland,New Zealand,BIOSCI104G,New Zealand Ecology and Conservation,TFSS9001,Unmapped introductory course for Social Sciences
University of Auckland,New Zealand,CRIM 202,Contemporary Issues in Punishment,TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,CRIM 307 ,Doing Time: Incarceration and Punishment,SOCI2047,Sociology of punishment
University of Auckland,New Zealand,EDUC 224,Assessment and Evaluation in Education,TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,EDUC 351,Understanding Behaviour in Classrooms,TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,LATINAM 210,Visual Cultures and Industries in Latin America,TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,MGMT 304,Managing People,MGMT3429,Strategic human resources management
University of Auckland,New Zealand,MGMT211,Understanding Organisations,MGMT2401,Principles of management
University of Auckland,New Zealand,MGMT223,Understanding Work and People,MGMT3434,Human resources: theory and practice
University of Auckland,New Zealand,PHYSICS107,"Planets, Stars and Galaxies",PHYS1650,Nature of the universe
University of Auckland,New Zealand,POLITICS113,Politics and the Media,TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,POLITICS222,"Public Policy: Actors, Processes and Politics",TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,PSYCH 202,Biopsychology,PSYC2022,Biological psychology
University of Auckland,New Zealand,PSYCH 207,Theories of Personality and Development,PSYC2019,Psychology of personality
University of Auckland,New Zealand,PSYCH 326,Life Span Development,PSYC2009,Life-span developmental psychology
University of Auckland,New Zealand,PSYCH108,"Individual, Social and Applied Psychology",PSYC2020,Fundamentals of social psychology
University of Auckland,New Zealand,PSYCH305,Human Neuroscience ,TPSY9000,Unmapped advanced course for Psychology
University of Auckland,New Zealand,SOCIOL334,Youth Sociology ,TGCR9000,Global Citizenship for Social Sciences
University of Auckland,New Zealand,Sociology 200,Sociological Theory,SOCI2001,Classical social theory
University of Auckland,New Zealand,Spanish 104 ,Beginners' Spanish 1,SPAN1001,Spanish I.1
University of Canterbury,New Zealand,ARTH210,Japanese Art,TGCR9000,Global Citizenship for Social Sciences
University of Canterbury,New Zealand,CULT303,Sexualities in Culture,TGCR9000,Global Citizenship for Social Sciences
University of Canterbury,New Zealand,PSYC333,Biological Psychology,PSYC2022,Biological psychology
University of Canterbury,New Zealand,PSYC339,Health Psychology and Behaviour Change,PSYC2065,Health psychology
University of Canterbury,New Zealand,PSYC346,Judgement and Decision Making,TGCR9000,Global Citizenship for Social Sciences
University of Canterbury,New Zealand,SOCI212 ,Kinship and Family in Comparative Perspective,SOCI2021,Marriage and the family
University of Canterbury,New Zealand,SOCI255,Sociology of the City,TSOC9000,Unmapped advanced course for Sociology
University of Canterbury,New Zealand,SOWK303,Mental Health,SOWK3091,Mental health sciences and society
University of Otago,New Zealand,ANTH103,Introduction to Anthropology,SOCI1003,Introduction to anthropology
University of Otago,New Zealand,GEND101,Gender in Everyday Life,TFSS9001,Unmapped introductory course for Social Sciences
University of Otago,New Zealand,GLBL202 ,A World of Stories: Global Storytelling in the Digital Age,TGCR9000,Global Citizenship for Social Sciences
University of Otago,New Zealand,RELS238,Religion and Human Behaviour,TGCR9000,Global Citizenship for Social Sciences
University of Otago,New Zealand,SOCI201,Sociological Research in Practice,SOWK2085,Social service research I: methodology
University of Otago,New Zealand,SPAN131,Introductory Spanish 1,SPAN1001,Spanish I.1
University of Otago,New Zealand,STAT110,Statistical Methods,STAT1603,Introductory statistics
University of Bergen,Norway,AORG108,Systems of Governance and the Global Challenges of Energy and Climate,TGCR9000,Global Citizenship for Social Sciences
University of Bergen,Norway,GEO204,Quantitative Analysis,TGCR9000,Global Citizenship for Social Sciences
University of Bergen,Norway,GEO206,Qualitative Analysis,GEOG3421,Learning from the city: qualitative methods for urban research
University of Bergen,Norway,GEO206,Qualitative Analysis,TGCR9000,Global Citizenship for Social Sciences
University of Bergen,Norway,GEO222,Sustainability in an Urbanising World,GEOG2013,Sustainable development
University of Bergen,Norway,GEO222,Sustainability in an Urbanising World,GEOG2132,World cities
University of Bergen,Norway,GEO231,Theories about Development and Migration,TGCR9000,Global Citizenship for Social Sciences
University of Bergen,Norway,NOR-INTRO,Short Introductory Course in Norwegian Language and Culture,TFSS9001,Unmapped introductory course for Social Sciences
University of Bergen,Norway,NOR-U1,"Norwegian Language and Culture for Foreign Language Students, level 1",TFSS9001,Unmapped introductory course for Social Sciences
University of Bergen,Norway,PSYK106,Personnel Psychology,TGCR9000,Global Citizenship for Social Sciences
University of Bergen,Norway,SAMPOL120,Scandinavian Politics and Government,TGCR9000,Global Citizenship for Social Sciences
University of Bergen,Norway,SAMPOL203,Comparative Arctic Indigenous Governance,TPOL9000,Unmapped advanced course for Politics and Public Administration
University of Oslo,Norway,FIL2209,Theory of Knowledge,PHIL2110,Knowledge
University of Oslo,Norway,KRIM2952,A Criminology of Globalization,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,KRIM2953 ,"Criminological Perspectives on Gender, Sexuality and Violence",SOCI2011,Gender and crime
University of Oslo,Norway,KRIM2960,Green Criminology,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,KRIM2960,Green Criminology,TSOC9000,Unmapped advanced course for Sociology
University of Oslo,Norway,NORINT0114,Norwegian for International Students,TFSS9001,Unmapped introductory course for Social Sciences
University of Oslo,Norway,NORINT0500,Norwegian life and society,SWED2003,Nordic lights: Introduction to cultures and societies in Scandinavia
University of Oslo,Norway,NORINT0500,Norwegian Life and Society,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,PSY1200,Introduction to developmental psychology,PSYC2009,Life-span developmental psychology
University of Oslo,Norway,PSY2205,Psychosocial Development,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,PSY2205,Psychosocial Development,TPSY9000,Unmapped advanced course for Psychology
University of Oslo,Norway,PSY2206,"Cognition, emotion and language",LING2048,Language and cognition
University of Oslo,Norway,PSY2206,"Cognition, Emotion and Language",TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,PSY2407,Introduction to Personnel Psychology,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,PSY2600,Personality and Abnormal Psychology,PSYC2062,Introduction to psychopathology
University of Oslo,Norway,PSY2600,Personality and Abnormal psychology,SOWK2008,Human behaviour and the social environment (II)
University of Oslo,Norway,REL3010,Buddhist religion in the contemporary world,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,SGO2302,Environment and Society,GEOG3211,Global Citizenship for Social Sciences
University of Oslo,Norway,SGO2302,Environment and Society,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,SOSANT2270,Contemporary Studies in Kinship and Gender,TGCR9000,Global Citizenship for Social Sciences
University of Oslo,Norway,STV2220,International Political Economy,POLI3080,Global political economy
University of Oslo,Norway,STV2220,International Political Economy,TGCR9000,Global Citizenship for Social Sciences
Moscow State Institute of International Relations (University),Russian Federation,N/A,Basics of International Security,TPOL9000,Unmapped advanced course for Politics and Public Administration
Moscow State Institute of International Relations (University),Russian Federation,N/A,Critical Geopolitics,TGCR9000,Global Citizenship for Social Sciences
Moscow State Institute of International Relations (University),Russian Federation,N/A,Ethnopolitical Problems of Russia,TPOL9000,Unmapped advanced course for Politics and Public Administration
Moscow State Institute of International Relations (University),Russian Federation,N/A,Geopolitics,TPOL9000,Unmapped advanced course for Politics and Public Administration
Moscow State Institute of International Relations (University),Russian Federation,N/A,"History, Theory and Practice of Diplomacy",TGCR9000,Global Citizenship for Social Sciences
Moscow State Institute of International Relations (University),Russian Federation,N/A,International Finance,TGCR9000,Global Citizenship for Social Sciences
Moscow State Institute of International Relations (University),Russian Federation,N/A,Political System of Contemporary Russia,TPOL9000,Unmapped advanced course for Politics and Public Administration
Moscow State Institute of International Relations (University),Russian Federation,N/A,The Russian Language,TFSS9001,Unmapped introductory course for Social Sciences
Moscow State University,Russian Federation,N/A,Contemporary relations between youth and religious organizations,TGCR9000,Global Citizenship for Social Sciences
Moscow State University,Russian Federation,N/A,Global Management across Global English,TFSS9001,Unmapped introductory course for Social Sciences
Moscow State University,Russian Federation,N/A,People Management ,TFSS9001,Unmapped introductory course for Social Sciences
Moscow State University,Russian Federation,N/A,Russian as a Foreign Language (beginners),TFSS9001,Unmapped introductory course for Social Sciences
Moscow State University,Russian Federation,N/A,The World of the English: Language. Culture. Mentality.,TGCR9000,Global Citizenship for Social Sciences
National Research University,Russian Federation,N/A,International Political Economy,TGCR9000,Global Citizenship for Social Sciences
National Research University,Russian Federation,N/A,Russian as a Foreign Language. Level 1. Elementary,TFSS9001,Unmapped introductory course for Social Sciences
National Research University,Russian Federation,N/A,The Current Issues of Russia's WTO Membership,TGCR9000,Global Citizenship for Social Sciences
National Research University,Russian Federation,N/A,The Global Financial Crisis,TGCR9000,Global Citizenship for Social Sciences
National Research University,Russian Federation,N/A,World Politics and International Relations,TGCR9000,Global Citizenship for Social Sciences
Russian Foreign Ministry Diplomatic Academy,Russian Federation,N/A,Global Challenges - 2019,CCHU9003,Making History: Engaging with the Powerful Past
Nanyang Technological University,Singapore,BM2501,Market Behaviour,MKTG3501,Consumer behaviour
Nanyang Technological University,Singapore,BM3501,Marketing Strategy,MKTG3531,Strategic marketing management
Nanyang Technological University,Singapore,CS2027,Genre and Narrative Strategies,TGCR9000,Global Citizenship for Social Sciences
Nanyang Technological University,Singapore,CS2028,Production Management For TV & Cinema,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Nanyang Technological University,Singapore,CS2030,Audio In Media,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Nanyang Technological University,Singapore,CS2034,Korean Cinema in the Global Context,TGCR9000,Global Citizenship for Social Sciences
Nanyang Technological University,Singapore,CS2300,Acting & Directing For TV & Film,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Nanyang Technological University,Singapore,CS4316,Storytelling In Advertising,TJMS9000,Unmapped advanced course for Journalism and Media Studies
Nanyang Technological University,Singapore,HP2600,Cognitive Psychology,PSYC2007,Cognitive psychology
Nanyang Technological University,Singapore,HP2700,Abnormal Psychology,TGCR9000,Global Citizenship for Social Sciences
Nanyang Technological University,Singapore,HP3002,Positive Psychology,TGCR9000,Global Citizenship for Social Sciences
Nanyang Technological University,Singapore,HP3303,Geropsychology,TGCR9000,Global Citizenship for Social Sciences
Nanyang Technological University,Singapore,HP3802,Personnel Psychology,TPSY9000,Unmapped advanced course for Psychology
Nanyang Technological University,Singapore,LK5002,Korean Language Level 2,KORE1002,Korean I.2
National University of Singapore,Singapore,CH2291,Chinese Tradition,TFSS9001,Unmapped introductory course for Social Sciences
National University of Singapore,Singapore,CH2291,Chinese Tradition,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,CH2295,Commerce and Culture in China's Past,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,CH2391,Strangers in Chinese Fiction and Film,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,CH2392,Chinese Women in Context,SINO2013,Women and gender in Chinese history
National University of Singapore,Singapore,CH2392,Chinese Women in Context,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,CH3293,Selected topics in Chinese Art,TFSS9001,Unmapped introductory course for Social Sciences
National University of Singapore,Singapore,EC2102,Macroeconomic Analysis I,ECON1220,Introductory macroeconomics
National University of Singapore,Singapore,EC3303,Econometrics I,ECON2280,Introductory econometrics
National University of Singapore,Singapore,EC3314,Mathematics for Economists,ECON2285,Mathematical economics
National University of Singapore,Singapore,EC3342,International Trade I,ECON2252,Theory of international trade
National University of Singapore,Singapore,EL2102,Sound Patterns in Language,LING2027,Phonology: An introduction to the study of sound systems
National University of Singapore,Singapore,EL2111,Historical Variation In English,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,EL3209,"Language, Culture, and Mind",TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,EL3258,The Sociolinguistics of Humour: Jokes and Comedies,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,GE2101,Methods and Practices in Geography ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2202,Economy and Space,GEOG2128,Economic geography
National University of Singapore,Singapore,GE2202,Economy and Space,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2204,Cities in Transition,GEOG2132,World cities
National University of Singapore,Singapore,GE2204,Cities in Transition ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2215,Introduction to GIS,GEOG2090,Introduction to geographic information systems
National University of Singapore,Singapore,GE2220,Terrestrial and Coastal Environments,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2221,Nature and Society,GEOG2013,Sustainable development
National University of Singapore,Singapore,GE2226,Human Geography of Southeast Asia,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2226,Southeast Asia,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2229,Water and the Environment,GEOG2055,Water resources and management
National University of Singapore,Singapore,GE2230,Energy Futures: Environment and Sustainability,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE2231,Living Space: Introducing Social and Cultural Geography,TGEO9000,Unmapped advanced course for Geography
National University of Singapore,Singapore,GE3201,The Service Economy,GEOG3401,Retail location
National University of Singapore,Singapore,GE3204,Cities and Regions: Planning for Change,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE3226,Tourism Development ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE3231  ,Natural Hazards,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GE3236,Transport and Communications,GEOG3420,Transport and the society
National University of Singapore,Singapore,GE3241,Geographies of Social Life,GEOG3423,Urban studies: social and cultural perspectives
National University of Singapore,Singapore,GEC1005,Cultural Borrowing: Japan and China,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GEH1002,Economic Issues in the Developing World,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GEH1002,Economic Issues in the Developing World,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,GEH1008,Nations and Nationalisms in South Asia,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,GEH1058/GEK1055,The Theatre Experience,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,GEH1061,Representation and Media,SOCI2080,Media and culture in modern societies
National University of Singapore,Singapore,GEM1046/GET1003,Home,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,GES1003,Changing Landscapes of Singapore ,TGEO9001,Unmapped introductory course for Geography
National University of Singapore,Singapore,GES1004,The Biophysical Env of S'pore,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GES1028,Singapore Society ,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,GET1032,Building Relationship : Theories and Practice,TSWK9001,Unmapped introductory course for Social Work and Social Administration
National University of Singapore,Singapore,GET1046 ,I do not think therefore I am,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,GL1101E,Global Issues,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GL1101E,Global Issues,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,GL2103,Global Governance,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,GL2103,Global Governance,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,HY2207,Struggle for Modern China: 1800-1949,TFSS9001,Unmapped introductory course for Social Sciences
National University of Singapore,Singapore,HY2231,Upheaval in Europe: 1848-1918,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,HY3260,Chinese migrations in world history ,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,JS1101E,Introduction to Japanese Studies,JAPN1011,Introduction to Japanese Studies
National University of Singapore,Singapore,JS2212,Introduction to Japanese Literature,JAPN2081,Japanese literature
National University of Singapore,Singapore,JS2213,Popular Culture in Contemporary Japan,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,JS2216,Postwar Japanese Film and Anime,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,JS2222,Japanese Society and Social Institutions,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,JS2225,Marketing and Consumer Culture in Japan,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,JS2230,Itadakimasu - Food in Japan,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,JS2230,Itadakimasu - Food in Japan,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,JS3214,Japanese Philosophy and Thought,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,LAB1201,Bahasa Indonesia 1,TFSS9000,Unmapped advanced course for Social Sciences
National University of Singapore,Singapore,LAC4201,Chinese 5,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,LAF1201,French 1,TFSS9001,Unmapped introductory course for Social Sciences
National University of Singapore,Singapore,LAJ1201,Japanese 1,JAPN1088,Japanese language I (Part 1)
National University of Singapore,Singapore,LAM1201,Malay I,TFSS9001,Unmapped introductory course for Social Sciences
National University of Singapore,Singapore,LSM4213,System Neurobiology,TPSY9000,Unmapped advanced course for Psychology
National University of Singapore,Singapore,NM1101E,"Communications, New Media and Society",SOCI2079,Researching media and culture
National University of Singapore,Singapore,NM1101E,"Communications, New Media and Society",TJMS9000,Unmapped advanced course for Journalism and Media Studies
National University of Singapore,Singapore,NM2203 ,Social Media in Communication Management,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,NM2207,Computational Media Literacy,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,NM2212,Visual Design,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,NM2303 ,"Fake News, Lies and Spin: How to sift fact from fiction",TJMS9000,Unmapped advanced course for Journalism and Media Studies
National University of Singapore,Singapore,NM3205,Digital Media Cultures,TJMS9000,Unmapped advanced course for Journalism and Media Studies
National University of Singapore,Singapore,NM3215,Advertising Strategies,MKTG3511,Advertising Management
National University of Singapore,Singapore,NM3217,Design for Strategic Communications,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,NM3224,Culture Industries,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,NM3230,Digital Storytelling,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,NM3233,Strategic Communication: Applications,TJMS9000,Unmapped advanced course for Journalism and Media Studies
National University of Singapore,Singapore,PH2241,Philosophy of Mind,PHIL2220,The mind
National University of Singapore,Singapore,PL3104,Developmental Psychology,PSYC2009,Life-span developmental psychology
National University of Singapore,Singapore,PL3232,Biological Psychology,PSYC2022,Biological psychology
National University of Singapore,Singapore,PL3232,Biological Psychology,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3233,Cognitive Psychology,PSYC2007,Cognitive psychology
National University of Singapore,Singapore,PL3233,Cognitive Psychology ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3234,Developmental Psychology,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3235,Social Psychology,PSYC2020,Fundamentals of social psychology
National University of Singapore,Singapore,PL3236,Abnormal Psychology,PSYC2062,Introduction to psychopathology
National University of Singapore,Singapore,PL3236,Abnormal psychology ,SOWK2008,Human behaviour and the social environment (II)
National University of Singapore,Singapore,PL3236,Abnormal Psychology,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3237,Language & Cognitive Processes,LING2048,Language and cognition
National University of Singapore,Singapore,PL3239,Industrial and Organisational Psychology,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3241,Personality & Individual Differences,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3242,Health Psychology,PSYC2065,Health psychology
National University of Singapore,Singapore,PL3242,Health Psychology,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3248,Learning and Conditioning,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3249 ,Memory,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3249,Memory,TPSY9000,Unmapped advanced course for Psychology
National University of Singapore,Singapore,PL3252,Social-Cognitive Perspectives on Emotion,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3256,Infant Development,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3256,Infant Development ,TPSY9000,Unmapped advanced course for Psychology
National University of Singapore,Singapore,PL3258,Decision Neuroscience,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3260,Moral Development,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PL3260,Moral Development,TPSY9000,Unmapped advanced course for Psychology
National University of Singapore,Singapore,PS1101E,Introduction to Politics,TPOL9001,Unmapped introductory course for Politics and Public Administration
National University of Singapore,Singapore,PS2204,Modern Western Political Thought,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2234,Introduction to Comparative Politics,POLI2105,Introduction to comparative politics
National University of Singapore,Singapore,PS2234,Introduction to Comparative Politics,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS2240,Introduction to Public Administration ,POLI2108,Introduction to public administration
National University of Singapore,Singapore,PS2241,Public Administration in Asia,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2244,Public Administration in Singapore,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2244/SSA2222,Public Administration in Singapore ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS2245,Southeast Asian Politics,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2248,Chinese Politics,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2248,Chinese Politics,TSNO9000,Unmapped advanced course for China Studies
National University of Singapore,Singapore,PS2249,Government and Politics of Singapore ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS2249,Government and Politics of Singapore,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2250,International Politics of Southeast Asia,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2251,The Region in the Postcolonial World,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2255,Politics of the Middle East,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS2258,Introduction to Political Theory,POLI2107,Introduction to political theory
National University of Singapore,Singapore,PS3232,Democracy: Theory and Practice,POLI3010,Democracy and its critics
National University of Singapore,Singapore,PS3237,Women and Politics,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS3237,Women and Politics,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS3238,International Political Economy,POLI3080,Global political economy
National University of Singapore,Singapore,PS3240,International Security,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS3249,Singapore's Foreign Policy,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS3257,Political Inquiry,POLI2104,Research methods in politics and public administration
National University of Singapore,Singapore,PS3260,Politics and the Visual,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,PS3262,Managing Non-Profit Organisations,POLI3098,Nonprofit management
National University of Singapore,Singapore,PS3265,Civil-Military Relations,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS3271,Public Policy Making,POLI3027,Public policy-making: theories and application
National University of Singapore,Singapore,PS3272,The International Relations of Sub-Saharan Africa,AFRI3005,Africa-China relations
National University of Singapore,Singapore,PS3272,The International Relations of Sub-Saharan Africa,TPOL9000,Unmapped advanced course for Politics and Public Administration
National University of Singapore,Singapore,PS3274,Environmental Politics,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,SC1101E,Making Sense of Society,SOCI1001,Introduction to sociology
National University of Singapore,Singapore,SC2101,Methods of Social Research,SOCI3042,Qualitative research methods
National University of Singapore,Singapore,SC2101 ,Methods of Social Research,SOWK2085,Social service research I: methodology
National University of Singapore,Singapore,SC2211,Medical Sociology,SOCI2093,Medicine and society
National University of Singapore,Singapore,SC2212,Sociology of Deviance,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC2214,Media and Culture ,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC2220,Gender Studies,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,SC3204,Sociology of Education,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC3206,Urban Sociology,SOCI2087,Urban society and culture
National University of Singapore,Singapore,SC3207,Cultures of Kinship,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC3216,Self and Society ,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,SC3216,Self and Society,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC3219 ,Sexuality in Comparative  Perspective,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,SC3222,Social Transformations in Modern China,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC3225,Social Capital,TSOC9000,Unmapped advanced course for Sociology
National University of Singapore,Singapore,SC3226,Markets and Society,TGCR9000,Global Citizenship for Social Sciences
National University of Singapore,Singapore,SC3226,Markets and Society,TSOC9000,Unmapped advanced course for Sociology
